utla,year,tb_count
E09000020,2014,36
E09000020,2015,21
E09000020,2016,22
E09000020,2017,28
E09000020,2018,22
E09000020,2019,15
E09000020,2020,18
E09000020,2021,14
E09000020,2022,20
E09000020,2023,16
E09000020,2024,9
E09000021,2001,14
E09000021,2002,20
E09000021,2003,20
E09000021,2004,22
E09000021,2005,28
E09000021,2006,25
E09000021,2007,29
E09000021,2008,29
E09000021,2009,31
E09000021,2010,37
E09000021,2011,30
E09000021,2012,28
E09000021,2013,25
E09000021,2014,26
E09000021,2015,21
E09000021,2016,11
E09000021,2017,5
E09000021,2018,18
E09000021,2019,14
E09000021,2020,15
E09000021,2021,19
E09000021,2022,7
E09000021,2023,18
E09000021,2024,17
E09000022,2001,125
E09000022,2002,158
E09000022,2003,156
E09000022,2004,126
E09000022,2005,144
E09000022,2006,134
E09000022,2007,104
E09000022,2008,126
E09000022,2009,117
E09000022,2010,114
E09000022,2011,97
E09000022,2012,98
E09000022,2013,76
E09000022,2014,77
E09000022,2015,62
E09000022,2016,57
E09000022,2017,48
E09000022,2018,52
E09000022,2019,47
E09000022,2020,51
E09000022,2021,48
E09000022,2022,48
E09000022,2023,46
E09000022,2024,47
E09000023,2001,68
E09000023,2002,96
E09000023,2003,80
E09000023,2004,77
E09000023,2005,98
E09000023,2006,84
E09000023,2007,100
E09000023,2008,82
E09000023,2009,73
E09000023,2010,73
E09000023,2011,106
E09000023,2012,85
E09000023,2013,70
E09000023,2014,69
E09000023,2015,63
E09000023,2016,63
E09000023,2017,48
E09000023,2018,54
E09000023,2019,47
E09000023,2020,42
E09000023,2021,27
E09000023,2022,39
E09000023,2023,33
E09000023,2024,39
E09000024,2001,31
E09000024,2002,55
E09000024,2003,41
E09000024,2004,62
E09000024,2005,61
E09000024,2006,66
E09000024,2007,57
E09000024,2008,63
E09000024,2009,61
E09000024,2010,54
E09000024,2011,64
E09000024,2012,72
E09000024,2013,60
E09000024,2014,47
E09000024,2015,51
E09000024,2016,47
E09000024,2017,35
E09000024,2018,26
E09000024,2019,32
E09000024,2020,27
E09000024,2021,28
E09000024,2022,25
E09000024,2023,31
E09000024,2024,32
E09000025,2001,203
E09000025,2002,219
E09000025,2003,245
E09000025,2004,241
E09000025,2005,256
E09000025,2006,261
E09000025,2007,277
E09000025,2008,283
E09000025,2009,309
E09000025,2010,301
E09000025,2011,370
E09000025,2012,367
E09000025,2013,335
E09000025,2014,252
E09000025,2015,248
E09000025,2016,188
E09000025,2017,162
E09000025,2018,161
E09000025,2019,156
E09000025,2020,140
E09000025,2021,144
E09000025,2022,149
E09000025,2023,142
E09000025,2024,164
E09000026,2001,83
E09000026,2002,92
E09000026,2003,111
E09000026,2004,109
E09000026,2005,120
E09000026,2006,144
E09000026,2007,135
E09000026,2008,162
E09000026,2009,147
E09000026,2010,137
E09000026,2011,161
E09000026,2012,154
E09000026,2013,150
E09000026,2014,131
E09000026,2015,113
E09000026,2016,124
E09000026,2017,107
E09000026,2018,91
E09000026,2019,88
E09000026,2020,80
E09000026,2021,88
E09000026,2022,81
E09000026,2023,92
E09000026,2024,111
E09000027,2001,11
E09000027,2002,16
E09000027,2003,11
E09000027,2004,12
E09000027,2005,19
E09000027,2006,20
E09000027,2007,14
E09000027,2008,13
E09000027,2009,20
E09000027,2010,16
E09000027,2011,16
E09000027,2012,13
E09000027,2013,12
E09000027,2014,9
E09000027,2015,14
E09000027,2016,11
E09000027,2017,10
E09000027,2018,14
E09000027,2019,14
E09000027,2020,5
E09000027,2021,14
E09000027,2022,9
E09000027,2023,8
E09000027,2024,10
E09000028,2001,95
E09000028,2002,106
E09000028,2003,100
E09000028,2004,132
E09000028,2005,136
E09000028,2006,125
E09000028,2007,104
E09000028,2008,117
E09000028,2009,95
E09000028,2010,95
E09000028,2011,118
E09000028,2012,115
E09000028,2013,92
E09000028,2014,76
E09000028,2015,80
E09000028,2016,79
E09000028,2017,70
E09000028,2018,44
E09000028,2019,49
E09000028,2020,43
E09000028,2021,45
E09000028,2022,49
E09000028,2023,37
E09000028,2024,56
E09000029,2001,17
E09000029,2002,32
E09000029,2003,31
E09000029,2004,24
E09000029,2005,25
E09000029,2006,28
E09000029,2007,32
E09000029,2008,18
E09000029,2009,30
E09000029,2010,33
E09000029,2011,32
E09000029,2012,29
E09000029,2013,25
E09000029,2014,24
E09000029,2015,22
E09000029,2016,26
E09000029,2017,14
E09000029,2018,24
E09000029,2019,30
E09000029,2020,18
E09000029,2021,24
E09000029,2022,22
E09000029,2023,24
E09000029,2024,16
E09000030,2001,64
E09000030,2002,126
E09000030,2003,149
E09000030,2004,118
E09000030,2005,128
E09000030,2006,132
E09000030,2007,153
E09000030,2008,132
E09000030,2009,139
E09000030,2010,153
E09000030,2011,140
E09000030,2012,120
E09000030,2013,100
E09000030,2014,94
E09000030,2015,82
E09000030,2016,90
E09000030,2017,67
E09000030,2018,61
E09000030,2019,71
E09000030,2020,53
E09000030,2021,65
E09000030,2022,72
E09000030,2023,59
E09000030,2024,68
E09000031,2001,66
E09000031,2002,106
E09000031,2003,100
E09000031,2004,99
E09000031,2005,114
E09000031,2006,120
E09000031,2007,91
E09000031,2008,129
E09000031,2009,92
E09000031,2010,114
E09000031,2011,122
E09000031,2012,124
E09000031,2013,119
E09000031,2014,86
E09000031,2015,99
E09000031,2016,85
E09000031,2017,80
E09000031,2018,47
E09000031,2019,44
E09000031,2020,53
E09000031,2021,57
E09000031,2022,52
E09000031,2023,54
E09000031,2024,51
E09000032,2001,49
E09000032,2002,100
E09000032,2003,96
E09000032,2004,94
E09000032,2005,125
E09000032,2006,81
E09000032,2007,115
E09000032,2008,110
E09000032,2009,84
E09000032,2010,100
E09000032,2011,87
E09000032,2012,92
E09000032,2013,63
E09000032,2014,48
E09000032,2015,63
E09000032,2016,52
E09000032,2017,48
E09000032,2018,46
E09000032,2019,45
E09000032,2020,25
E09000032,2021,38
E09000032,2022,31
E09000032,2023,39
E09000032,2024,42
E09000033,2001,77
E09000033,2002,77
E09000033,2003,91
E09000033,2004,84
E09000033,2005,95
E09000033,2006,84
E09000033,2007,85
E09000033,2008,69
E09000033,2009,81
E09000033,2010,62
E09000033,2011,67
E09000033,2012,53
E09000033,2013,59
E09000033,2014,52
E09000033,2015,37
E09000033,2016,41
E09000033,2017,37
E09000033,2018,31
E09000033,2019,32
E09000033,2020,24
E09000033,2021,32
E09000033,2022,33
E09000033,2023,24
E09000033,2024,34
E10000003,2001,21
E10000003,2002,23
E10000003,2003,19
E10000003,2004,27
E10000003,2005,37
E10000003,2006,41
E10000003,2007,29
E10000003,2008,49
E10000003,2009,39
E10000003,2010,29
E10000003,2011,38
E10000003,2012,37
E10000003,2013,44
E10000003,2014,39
E10000003,2015,32
E10000003,2016,38
E10000003,2017,39
E10000003,2018,39
E10000003,2019,52
E10000003,2020,45
E10000003,2021,33
E10000003,2022,42
E10000003,2023,36
E10000003,2024,63
E10000007,2001,36
E10000007,2002,29
E10000007,2003,30
E10000007,2004,25
E10000007,2005,28
E10000007,2006,43
E10000007,2007,30
E10000007,2008,28
E10000007,2009,32
E10000007,2010,15
E10000007,2011,36
E10000007,2012,32
E10000007,2013,22
E10000007,2014,28
E10000007,2015,18
E10000007,2016,9
E10000007,2017,10
E10000007,2018,7
E10000007,2019,10
E10000007,2020,15
E10000007,2021,10
E10000007,2022,23
E10000007,2023,29
E10000007,2024,14
E10000008,2001,28
E10000008,2002,13
E10000008,2003,13
E10000008,2004,21
E10000008,2005,17
E10000008,2006,17
E10000008,2007,20
E10000008,2008,25
E10000008,2009,25
E10000008,2010,20
E10000008,2011,26
E10000008,2012,30
E10000008,2013,27
E10000008,2014,29
E10000008,2015,33
E10000008,2016,20
E10000008,2017,19
E10000008,2018,22
E10000008,2019,20
E10000008,2020,13
E10000008,2021,12
E10000008,2022,10
E10000008,2023,11
E10000008,2024,25
E10000011,2001,28
E10000011,2002,25
E10000011,2003,13
E10000011,2004,20
E10000011,2005,15
E10000011,2006,16
E10000011,2007,11
E10000011,2008,17
E10000011,2009,27
E10000011,2010,21
E10000011,2011,25
E10000011,2012,34
E10000011,2013,20
E10000011,2014,25
E10000011,2015,23
E10000011,2016,20
E10000011,2017,15
E10000011,2018,11
E10000011,2019,14
E10000011,2020,17
E10000011,2021,8
E10000011,2022,11
E10000011,2023,16
E10000011,2024,25
E10000012,2001,52
E10000012,2002,60
E10000012,2003,45
E10000012,2004,55
E10000012,2005,43
E10000012,2006,68
E10000012,2007,50
E10000012,2008,54
E10000012,2009,67
E10000012,2010,63
E10000012,2011,82
E10000012,2012,60
E10000012,2013,70
E10000012,2014,66
E10000012,2015,45
E10000012,2016,68
E10000012,2017,65
E10000012,2018,37
E10000012,2019,59
E10000012,2020,55
E10000012,2021,42
E10000012,2022,44
E10000012,2023,49
E10000012,2024,70
E10000013,2001,18
E10000013,2002,20
E10000013,2003,23
E10000013,2004,24
E10000013,2005,23
E10000013,2006,37
E10000013,2007,30
E10000013,2008,35
E10000013,2009,24
E10000013,2010,17
E10000013,2011,30
E10000013,2012,29
E10000013,2013,48
E10000013,2014,26
E10000013,2015,29
E10000013,2016,16
E10000013,2017,20
E10000013,2018,18
E10000013,2019,26
E10000013,2020,21
E10000013,2021,19
E10000013,2022,13
E10000013,2023,24
E10000013,2024,31
E10000014,2001,30
E10000014,2002,41
E10000014,2003,42
E10000014,2004,51
E10000014,2005,38
E10000014,2006,47
E10000014,2007,54
E10000014,2008,37
E10000014,2009,66
E10000014,2010,67
E10000014,2011,79
E10000014,2012,67
E10000014,2013,53
E10000014,2014,44
E10000014,2015,58
E10000014,2016,59
E10000014,2017,58
E10000014,2018,63
E10000014,2019,64
E10000014,2020,50
E10000014,2021,58
E10000014,2022,36
E10000014,2023,40
E10000014,2024,58
E10000015,2001,54
E10000015,2002,59
E10000015,2003,48
E10000015,2004,65
E10000015,2005,102
E10000015,2006,99
E10000015,2007,56
E10000015,2008,79
E10000015,2009,84
E10000015,2010,96
E10000015,2011,110
E10000015,2012,80
E10000015,2013,73
E10000015,2014,80
E10000015,2015,82
E10000015,2016,99
E10000015,2017,74
E10000015,2018,66
E10000015,2019,77
E10000015,2020,67
E10000015,2021,61
E10000015,2022,72
E10000015,2023,71
E10000015,2024,77
E10000016,2001,37
E10000016,2002,66
E10000016,2003,65
E10000016,2004,60
E10000016,2005,65
E10000016,2006,86
E10000016,2007,86
E10000016,2008,129
E10000016,2009,111
E10000016,2010,104
E10000016,2011,112
E10000016,2012,115
E10000016,2013,107
E10000016,2014,101
E10000016,2015,90
E10000016,2016,92
E10000016,2017,95
E10000016,2018,91
E10000016,2019,73
E10000016,2020,63
E10000016,2021,70
E10000016,2022,76
E10000016,2023,84
E10000016,2024,89
E10000017,2001,106
E10000017,2002,132
E10000017,2003,94
E10000017,2004,99
E10000017,2005,120
E10000017,2006,99
E10000017,2007,111
E10000017,2008,95
E10000017,2009,100
E10000017,2010,96
E10000017,2011,128
E10000017,2012,106
E10000017,2013,98
E10000017,2014,69
E10000017,2015,56
E10000017,2016,69
E10000017,2017,71
E10000017,2018,78
E10000017,2019,64
E10000017,2020,60
E10000017,2021,81
E10000017,2022,65
E10000017,2023,74
E10000017,2024,69
E10000018,2001,49
E10000018,2002,42
E10000018,2003,31
E10000018,2004,36
E10000018,2005,42
E10000018,2006,53
E10000018,2007,50
E10000018,2008,40
E10000018,2009,49
E10000018,2010,40
E10000018,2011,32
E10000018,2012,35
E10000018,2013,36
E10000018,2014,23
E10000018,2015,22
E10000018,2016,22
E10000018,2017,32
E10000018,2018,25
E10000018,2019,35
E10000018,2020,31
E10000018,2021,25
E10000018,2022,32
E10000018,2023,32
E10000018,2024,39
E10000019,2001,6
E10000019,2002,14
E10000019,2003,14
E10000019,2004,18
E10000019,2005,13
E10000019,2006,25
E10000019,2007,16
E10000019,2008,19
E10000019,2009,20
E10000019,2010,21
E10000019,2011,23
E10000019,2012,31
E10000019,2013,26
E10000019,2014,34
E10000019,2015,36
E10000019,2016,30
E10000019,2017,28
E10000019,2018,26
E10000019,2019,21
E10000019,2020,25
E10000019,2021,15
E10000019,2022,33
E10000019,2023,28
E10000019,2024,34
E10000020,2001,17
E10000020,2002,22
E10000020,2003,32
E10000020,2004,30
E10000020,2005,43
E10000020,2006,40
E10000020,2007,43
E10000020,2008,56
E10000020,2009,45
E10000020,2010,29
E10000020,2011,42
E10000020,2012,34
E10000020,2013,31
E10000020,2014,32
E10000020,2015,40
E10000020,2016,37
E10000020,2017,27
E10000020,2018,36
E10000020,2019,42
E10000020,2020,40
E10000020,2021,38
E10000020,2022,34
E10000020,2023,50
E10000020,2024,35
E10000024,2001,23
E10000024,2002,20
E10000024,2003,31
E10000024,2004,21
E10000024,2005,22
E10000024,2006,29
E10000024,2007,36
E10000024,2008,19
E10000024,2009,36
E10000024,2010,33
E10000024,2011,25
E10000024,2012,38
E10000024,2013,31
E10000024,2014,38
E10000024,2015,18
E10000024,2016,23
E10000024,2017,32
E10000024,2018,20
E10000024,2019,12
E10000024,2020,15
E10000024,2021,14
E10000024,2022,26
E10000024,2023,27
E10000024,2024,29
E10000025,2001,33
E10000025,2002,26
E10000025,2003,43
E10000025,2004,63
E10000025,2005,61
E10000025,2006,51
E10000025,2007,76
E10000025,2008,53
E10000025,2009,56
E10000025,2010,60
E10000025,2011,71
E10000025,2012,71
E10000025,2013,64
E10000025,2014,74
E10000025,2015,50
E10000025,2016,38
E10000025,2017,40
E10000025,2018,40
E10000025,2019,48
E10000025,2020,41
E10000025,2021,53
E10000025,2022,54
E10000025,2023,56
E10000025,2024,53
E10000028,2001,21
E10000028,2002,15
E10000028,2003,29
E10000028,2004,26
E10000028,2005,23
E10000028,2006,25
E10000028,2007,19
E10000028,2008,31
E10000028,2009,41
E10000028,2010,45
E10000028,2011,30
E10000028,2012,35
E10000028,2013,38
E10000028,2014,26
E10000028,2015,43
E10000028,2016,35
E10000028,2017,31
E10000028,2018,28
E10000028,2019,41
E10000028,2020,29
E10000028,2021,28
E10000028,2022,36
E10000028,2023,36
E10000028,2024,40
E10000029,2001,20
E10000029,2002,19
E10000029,2003,19
E10000029,2004,29
E10000029,2005,31
E10000029,2006,14
E10000029,2007,33
E10000029,2008,39
E10000029,2009,44
E10000029,2010,31
E10000029,2011,29
E10000029,2012,33
E10000029,2013,25
E10000029,2014,32
E10000029,2015,28
E10000029,2016,30
E10000029,2017,19
E10000029,2018,20
E10000029,2019,21
E10000029,2020,26
E10000029,2021,19
E10000029,2022,30
E10000029,2023,33
E10000029,2024,31
E10000030,2001,31
E10000030,2002,28
E10000030,2003,60
E10000030,2004,62
E10000030,2005,64
E10000030,2006,78
E10000030,2007,57
E10000030,2008,72
E10000030,2009,88
E10000030,2010,86
E10000030,2011,100
E10000030,2012,98
E10000030,2013,57
E10000030,2014,77
E10000030,2015,68
E10000030,2016,62
E10000030,2017,61
E10000030,2018,43
E10000030,2019,47
E10000030,2020,45
E10000030,2021,65
E10000030,2022,57
E10000030,2023,57
E10000030,2024,62
E10000031,2001,32
E10000031,2002,40
E10000031,2003,33
E10000031,2004,45
E10000031,2005,41
E10000031,2006,28
E10000031,2007,47
E10000031,2008,59
E10000031,2009,49
E10000031,2010,48
E10000031,2011,45
E10000031,2012,53
E10000031,2013,44
E10000031,2014,54
E10000031,2015,25
E10000031,2016,28
E10000031,2017,41
E10000031,2018,22
E10000031,2019,21
E10000031,2020,40
E10000031,2021,24
E10000031,2022,18
E10000031,2023,32
E10000031,2024,25
E10000032,2001,34
E10000032,2002,39
E10000032,2003,44
E10000032,2004,52
E10000032,2005,38
E10000032,2006,63
E10000032,2007,58
E10000032,2008,38
E10000032,2009,49
E10000032,2010,51
E10000032,2011,77
E10000032,2012,46
E10000032,2013,66
E10000032,2014,41
E10000032,2015,38
E10000032,2016,42
E10000032,2017,33
E10000032,2018,30
E10000032,2019,33
E10000032,2020,31
E10000032,2021,39
E10000032,2022,37
E10000032,2023,35
E10000032,2024,49
E10000034,2001,15
E10000034,2002,18
E10000034,2003,12
E10000034,2004,26
E10000034,2005,30
E10000034,2006,16
E10000034,2007,10
E10000034,2008,21
E10000034,2009,21
E10000034,2010,19
E10000034,2011,21
E10000034,2012,39
E10000034,2013,35
E10000034,2014,23
E10000034,2015,20
E10000034,2016,19
E10000034,2017,16
E10000034,2018,27
E10000034,2019,12
E10000034,2020,15
E10000034,2021,15
E10000034,2022,15
E10000034,2023,19
E10000034,2024,29
