utla,year,tb_count
E07000094,2009,3
E07000094,2010,5
E07000094,2011,4
E07000094,2012,1
E07000094,2013,5
E07000094,2014,1
E07000094,2015,3
E07000094,2016,4
E07000094,2017,6
E07000094,2018,1
E07000094,2019,5
E07000094,2020,4
E07000094,2021,5
E07000094,2022,3
E07000094,2023,4
E07000094,2024,5
E07000095,2001,3
E07000095,2002,5
E07000095,2003,4
E07000095,2004,10
E07000095,2005,6
E07000095,2006,9
E07000095,2007,2
E07000095,2008,4
E07000095,2009,6
E07000095,2010,3
E07000095,2011,3
E07000095,2012,8
E07000095,2013,9
E07000095,2014,5
E07000095,2015,6
E07000095,2016,9
E07000095,2017,9
E07000095,2018,4
E07000095,2019,3
E07000095,2020,8
E07000095,2021,2
E07000095,2022,5
E07000095,2023,6
E07000095,2024,2
E07000096,2001,1
E07000096,2002,5
E07000096,2003,3
E07000096,2004,4
E07000096,2005,7
E07000096,2006,8
E07000096,2007,7
E07000096,2008,7
E07000096,2009,3
E07000096,2010,12
E07000096,2011,10
E07000096,2012,11
E07000096,2013,6
E07000096,2014,4
E07000096,2015,7
E07000096,2016,8
E07000096,2017,7
E07000096,2018,7
E07000096,2019,10
E07000096,2020,2
E07000096,2021,8
E07000096,2022,13
E07000096,2023,13
E07000096,2024,12
E07000098,2001,10
E07000098,2002,12
E07000098,2003,9
E07000098,2004,5
E07000098,2005,11
E07000098,2006,9
E07000098,2007,5
E07000098,2008,8
E07000098,2009,9
E07000098,2010,17
E07000098,2011,10
E07000098,2012,12
E07000098,2013,10
E07000098,2014,10
E07000098,2015,6
E07000098,2016,18
E07000098,2017,9
E07000098,2018,8
E07000098,2019,9
E07000098,2020,7
E07000098,2021,5
E07000098,2022,5
E07000098,2023,5
E07000098,2024,9
E07000099,2001,6
E07000099,2002,5
E07000099,2003,3
E07000099,2004,5
E07000099,2005,9
E07000099,2006,12
E07000099,2007,6
E07000099,2008,8
E07000099,2009,17
E07000099,2010,5
E07000099,2011,7
E07000099,2012,8
E07000099,2013,8
E07000099,2014,4
E07000099,2015,12
E07000099,2016,5
E07000099,2017,8
E07000099,2018,6
E07000099,2019,6
E07000099,2020,1
E07000099,2021,3
E07000099,2022,4
E07000099,2023,4
E07000099,2024,6
E07000102,2001,4
E07000102,2002,6
E07000102,2003,4
E07000102,2004,3
E07000102,2005,8
E07000102,2006,5
E07000102,2007,8
E07000102,2008,3
E07000102,2009,3
E07000102,2010,5
E07000102,2011,9
E07000102,2012,6
E07000102,2013,6
E07000102,2014,11
E07000102,2015,0
E07000102,2016,8
E07000102,2017,7
E07000102,2018,5
E07000102,2019,9
E07000102,2020,4
E07000102,2021,5
E07000102,2022,6
E07000102,2023,3
E07000102,2024,9
E07000103,2001,17
E07000103,2002,14
E07000103,2003,16
E07000103,2004,9
E07000103,2005,24
E07000103,2006,21
E07000103,2007,15
E07000103,2008,9
E07000103,2009,13
E07000103,2010,16
E07000103,2011,23
E07000103,2012,11
E07000103,2013,10
E07000103,2014,14
E07000103,2015,21
E07000103,2016,16
E07000103,2017,10
E07000103,2018,9
E07000103,2019,25
E07000103,2020,15
E07000103,2021,17
E07000103,2022,17
E07000103,2023,15
E07000103,2024,15
E07000105,2001,4
E07000105,2002,4
E07000105,2003,7
E07000105,2004,5
E07000105,2005,5
E07000105,2006,8
E07000105,2007,10
E07000105,2008,10
E07000105,2009,13
E07000105,2010,9
E07000105,2011,14
E07000105,2012,10
E07000105,2013,7
E07000105,2014,13
E07000105,2015,12
E07000105,2016,15
E07000105,2017,6
E07000105,2018,9
E07000105,2019,5
E07000105,2020,6
E07000105,2021,12
E07000105,2022,7
E07000105,2023,12
E07000105,2024,11
E07000106,2001,2
E07000106,2002,13
E07000106,2003,4
E07000106,2004,4
E07000106,2005,3
E07000106,2006,13
E07000106,2007,3
E07000106,2008,11
E07000106,2009,14
E07000106,2010,9
E07000106,2011,17
E07000106,2012,13
E07000106,2013,6
E07000106,2014,10
E07000106,2015,8
E07000106,2016,7
E07000106,2017,10
E07000106,2018,7
E07000106,2019,6
E07000106,2020,3
E07000106,2021,5
E07000106,2022,7
E07000106,2023,4
E07000106,2024,13
E07000107,2001,1
E07000107,2002,8
E07000107,2003,5
E07000107,2004,4
E07000107,2005,8
E07000107,2006,5
E07000107,2007,8
E07000107,2008,10
E07000107,2009,6
E07000107,2010,9
E07000107,2011,15
E07000107,2012,10
E07000107,2013,11
E07000107,2014,9
E07000107,2015,9
E07000107,2016,8
E07000107,2017,10
E07000107,2018,13
E07000107,2019,11
E07000107,2020,6
E07000107,2021,10
E07000107,2022,6
E07000107,2023,12
E07000107,2024,10
E07000108,2001,3
E07000108,2002,5
E07000108,2003,12
E07000108,2004,5
E07000108,2005,4
E07000108,2006,6
E07000108,2007,8
E07000108,2008,6
E07000108,2009,4
E07000108,2010,9
E07000108,2011,8
E07000108,2012,3
E07000108,2013,8
E07000108,2014,1
E07000108,2015,3
E07000108,2016,4
E07000108,2017,9
E07000108,2018,4
E07000108,2019,3
E07000108,2020,3
E07000108,2021,4
E07000108,2022,8
E07000108,2023,4
E07000108,2024,8
E07000109,2001,1
E07000109,2002,4
E07000109,2003,8
E07000109,2004,9
E07000109,2005,9
E07000109,2006,11
E07000109,2007,9
E07000109,2008,20
E07000109,2009,21
E07000109,2010,19
E07000109,2011,18
E07000109,2012,23
E07000109,2013,22
E07000109,2014,16
E07000109,2015,13
E07000109,2016,23
E07000109,2017,14
E07000109,2018,12
E07000109,2019,14
E07000109,2020,9
E07000109,2021,13
E07000109,2022,17
E07000109,2023,19
E07000109,2024,13
E07000110,2001,2
E07000110,2002,5
E07000110,2003,3
E07000110,2004,6
E07000110,2005,10
E07000110,2006,13
E07000110,2007,6
E07000110,2008,19
E07000110,2009,12
E07000110,2010,6
E07000110,2011,3
E07000110,2012,9
E07000110,2013,14
E07000110,2014,10
E07000110,2015,13
E07000110,2016,11
E07000110,2017,17
E07000110,2018,19
E07000110,2019,15
E07000110,2020,11
E07000110,2021,6
E07000110,2022,7
E07000110,2023,11
E07000110,2024,12
E07000111,2001,4
E07000111,2002,2
E07000111,2003,1
E07000111,2004,1
E07000111,2005,5
E07000111,2006,3
E07000111,2007,2
E07000111,2008,9
E07000111,2009,7
E07000111,2010,3
E07000111,2011,6
E07000111,2012,8
E07000111,2013,7
E07000111,2014,6
E07000111,2015,3
E07000111,2016,3
E07000111,2017,6
E07000111,2018,3
E07000111,2019,6
E07000111,2020,4
E07000111,2021,1
E07000111,2022,1
E07000111,2023,2
E07000111,2024,2
E07000112,2001,5
E07000112,2002,6
E07000112,2003,5
E07000112,2004,5
E07000112,2005,3
E07000112,2006,9
E07000112,2007,7
E07000112,2008,18
E07000112,2009,8
E07000112,2010,16
E07000112,2011,8
E07000112,2012,16
E07000112,2013,6
E07000112,2014,10
E07000112,2015,2
E07000112,2016,3
E07000112,2017,7
E07000112,2018,10
E07000112,2019,4
E07000112,2020,2
E07000112,2021,3
E07000112,2022,6
E07000112,2023,4
E07000112,2024,3
E07000113,2001,6
E07000113,2002,4
E07000113,2003,4
E07000113,2004,8
E07000113,2005,5
E07000113,2006,6
E07000113,2007,15
E07000113,2008,7
E07000113,2009,7
E07000113,2010,9
E07000113,2011,3
E07000113,2012,1
E07000113,2013,4
E07000113,2014,6
E07000113,2015,5
E07000113,2016,3
E07000113,2017,7
E07000113,2018,6
E07000113,2019,5
E07000113,2020,4
E07000113,2021,6
E07000113,2022,4
E07000113,2023,6
E07000113,2024,4
E07000114,2001,2
E07000114,2002,8
E07000114,2003,11
E07000114,2004,9
E07000114,2005,6
E07000114,2006,5
E07000114,2007,9
E07000114,2008,9
E07000114,2009,6
E07000114,2010,5
E07000114,2011,7
E07000114,2012,10
E07000114,2013,15
E07000114,2014,8
E07000114,2015,10
E07000114,2016,11
E07000114,2017,2
E07000114,2018,5
E07000114,2019,2
E07000114,2020,12
E07000114,2021,5
E07000114,2022,6
E07000114,2023,6
E07000114,2024,6
E07000115,2001,2
E07000115,2002,2
E07000115,2003,3
E07000115,2004,1
E07000115,2005,4
E07000115,2006,2
E07000115,2007,4
E07000115,2008,6
E07000115,2009,6
E07000115,2010,6
E07000115,2011,6
E07000115,2012,6
E07000115,2013,1
E07000115,2014,3
E07000115,2015,7
E07000115,2016,1
E07000115,2017,3
E07000115,2018,2
E07000115,2019,1
E07000115,2020,1
E07000115,2021,3
E07000115,2022,1
E07000115,2023,1
E07000115,2024,2
E07000116,2001,5
E07000116,2002,5
E07000116,2003,2
E07000116,2004,3
E07000116,2005,3
E07000116,2006,5
E07000116,2007,5
E07000116,2008,4
E07000116,2009,7
E07000116,2010,4
E07000116,2011,7
E07000116,2012,6
E07000116,2013,6
E07000116,2014,9
E07000116,2015,5
E07000116,2016,3
E07000116,2017,4
E07000116,2018,1
E07000116,2019,1
E07000116,2020,2
E07000116,2021,2
E07000116,2022,6
E07000116,2023,3
E07000116,2024,5
E07000117,2001,14
E07000117,2002,20
E07000117,2003,13
E07000117,2004,18
E07000117,2005,14
E07000117,2006,17
E07000117,2007,9
E07000117,2008,3
E07000117,2009,15
E07000117,2010,10
E07000117,2011,13
E07000117,2012,11
E07000117,2013,9
E07000117,2014,2
E07000117,2015,3
E07000117,2016,6
E07000117,2017,10
E07000117,2018,10
E07000117,2019,3
E07000117,2020,11
E07000117,2021,8
E07000117,2022,17
E07000117,2023,17
E07000117,2024,9
E07000118,2001,5
E07000118,2002,10
E07000118,2003,2
E07000118,2004,5
E07000118,2005,7
E07000118,2006,5
E07000118,2007,0
E07000118,2008,1
E07000118,2009,2
E07000118,2010,1
E07000118,2011,3
E07000118,2012,9
E07000118,2013,6
E07000118,2014,4
E07000118,2015,2
E07000118,2016,4
E07000118,2017,2
E07000118,2018,3
E07000118,2019,1
E07000118,2020,0
E07000118,2021,5
E07000118,2022,1
E07000118,2023,2
E07000118,2024,0
E07000119,2001,3
E07000119,2002,5
E07000119,2003,3
E07000119,2004,2
E07000119,2005,4
E07000119,2006,4
E07000119,2007,2
E07000119,2008,1
E07000119,2009,8
E07000119,2010,2
E07000119,2011,1
E07000119,2012,2
E07000119,2013,2
E07000119,2014,3
E07000119,2015,1
E07000119,2016,0
E07000119,2017,0
E07000119,2018,3
E07000119,2019,0
E07000119,2020,2
E07000119,2021,1
E07000119,2022,0
E07000119,2023,1
E07000119,2024,2
E07000120,2001,10
E07000120,2002,15
E07000120,2003,14
E07000120,2004,14
E07000120,2005,23
E07000120,2006,11
E07000120,2007,21
E07000120,2008,26
E07000120,2009,11
E07000120,2010,6
E07000120,2011,11
E07000120,2012,9
E07000120,2013,14
E07000120,2014,4
E07000120,2015,9
E07000120,2016,6
E07000120,2017,5
E07000120,2018,9
E07000120,2019,4
E07000120,2020,5
E07000120,2021,7
E07000120,2022,4
E07000120,2023,6
E07000120,2024,4
E07000121,2001,4
E07000121,2002,8
E07000121,2003,4
E07000121,2004,4
E07000121,2005,6
E07000121,2006,3
E07000121,2007,1
E07000121,2008,0
E07000121,2009,1
E07000121,2010,8
E07000121,2011,8
E07000121,2012,8
E07000121,2013,4
E07000121,2014,5
E07000121,2015,2
E07000121,2016,7
E07000121,2017,9
E07000121,2018,10
E07000121,2019,3
E07000121,2020,4
E07000121,2021,6
E07000121,2022,1
E07000121,2023,5
E07000121,2024,3
E07000122,2001,27
E07000122,2002,25
E07000122,2003,13
E07000122,2004,17
E07000122,2005,27
E07000122,2006,24
E07000122,2007,28
E07000122,2008,19
E07000122,2009,27
E07000122,2010,19
E07000122,2011,25
E07000122,2012,18
E07000122,2013,19
E07000122,2014,15
E07000122,2015,11
E07000122,2016,13
E07000122,2017,9
E07000122,2018,15
E07000122,2019,15
E07000122,2020,18
E07000122,2021,15
E07000122,2022,14
E07000122,2023,11
E07000122,2024,16
E07000123,2001,30
E07000123,2002,35
E07000123,2003,28
E07000123,2004,27
E07000123,2005,29
E07000123,2006,22
E07000123,2007,36
E07000123,2008,33
E07000123,2009,23
E07000123,2010,33
E07000123,2011,46
E07000123,2012,35
E07000123,2013,28
E07000123,2014,22
E07000123,2015,17
E07000123,2016,24
E07000123,2017,21
E07000123,2018,17
E07000123,2019,25
E07000123,2020,17
E07000123,2021,29
E07000123,2022,21
E07000123,2023,20
E07000123,2024,28
E07000124,2001,0
E07000124,2002,2
E07000124,2003,0
E07000124,2004,1
E07000124,2005,0
E07000124,2006,3
E07000124,2007,5
E07000124,2008,3
E07000124,2009,4
E07000124,2010,0
E07000124,2011,1
E07000124,2012,1
E07000124,2013,2
E07000124,2014,1
E07000124,2015,0
E07000124,2016,3
E07000124,2017,2
E07000124,2018,0
E07000124,2019,1
E07000124,2020,1
E07000124,2021,0
E07000124,2022,1
E07000124,2023,2
E07000124,2024,0
E07000125,2001,0
E07000125,2002,1
E07000125,2003,1
E07000125,2004,4
E07000125,2005,5
E07000125,2006,4
E07000125,2007,4
E07000125,2008,2
E07000125,2009,2
E07000125,2010,5
E07000125,2011,1
E07000125,2012,2
E07000125,2013,3
E07000125,2014,4
E07000125,2015,4
E07000125,2016,2
E07000125,2017,3
E07000125,2018,2
E07000125,2019,6
E07000125,2020,2
E07000125,2021,5
E07000125,2022,0
E07000125,2023,3
E07000125,2024,1
E07000126,2001,8
E07000126,2002,2
E07000126,2003,5
E07000126,2004,4
E07000126,2005,0
E07000126,2006,1
E07000126,2007,2
E07000126,2008,3
E07000126,2009,4
E07000126,2010,3
E07000126,2011,9
E07000126,2012,2
E07000126,2013,4
E07000126,2014,6
E07000126,2015,4
E07000126,2016,1
E07000126,2017,3
E07000126,2018,3
E07000126,2019,4
E07000126,2020,0
E07000126,2021,3
E07000126,2022,2
E07000126,2023,4
E07000126,2024,5
E07000127,2001,0
E07000127,2002,1
E07000127,2003,3
E07000127,2004,1
E07000127,2005,2
E07000127,2006,2
E07000127,2007,1
E07000127,2008,2
E07000127,2009,1
E07000127,2010,4
E07000127,2011,1
E07000127,2012,1
E07000127,2013,2
E07000127,2014,3
E07000127,2015,2
E07000127,2016,0
E07000127,2017,3
E07000127,2018,2
E07000127,2019,0
E07000127,2020,0
E07000127,2021,0
E07000127,2022,2
E07000127,2023,1
E07000127,2024,1
E07000128,2001,5
E07000128,2002,8
E07000128,2003,8
E07000128,2004,2
E07000128,2005,3
E07000128,2006,3
E07000128,2007,2
E07000128,2008,2
E07000128,2009,2
E07000128,2010,5
E07000128,2011,9
E07000128,2012,8
E07000128,2013,5
E07000128,2014,0
E07000128,2015,1
E07000128,2016,3
E07000128,2017,4
E07000128,2018,4
E07000128,2019,2
E07000128,2020,0
E07000128,2021,2
E07000128,2022,2
E07000128,2023,2
E07000128,2024,0
E07000129,2001,4
E07000129,2002,7
E07000129,2003,7
E07000129,2004,6
E07000129,2005,10
E07000129,2006,11
E07000129,2007,7
E07000129,2008,9
E07000129,2009,6
E07000129,2010,10
E07000129,2011,4
E07000129,2012,4
E07000129,2013,8
E07000129,2014,3
E07000129,2015,3
E07000129,2016,3
E07000129,2017,5
E07000129,2018,2
E07000129,2019,12
E07000129,2020,5
E07000129,2021,6
E07000129,2022,6
E07000129,2023,6
E07000129,2024,7
E07000130,2001,16
E07000130,2002,14
E07000130,2003,9
E07000130,2004,19
E07000130,2005,17
E07000130,2006,18
E07000130,2007,20
E07000130,2008,13
E07000130,2009,21
E07000130,2010,18
E07000130,2011,17
E07000130,2012,7
E07000130,2013,10
E07000130,2014,4
E07000130,2015,6
E07000130,2016,7
E07000130,2017,16
E07000130,2018,12
E07000130,2019,13
E07000130,2020,7
E07000130,2021,12
E07000130,2022,10
E07000130,2023,9
E07000130,2024,20
E07000131,2001,3
E07000131,2002,3
E07000131,2003,2
E07000131,2004,3
E07000131,2005,3
E07000131,2006,3
E07000131,2007,3
E07000131,2008,6
E07000131,2009,2
E07000131,2010,2
E07000131,2011,1
E07000131,2012,3
E07000131,2013,6
E07000131,2014,5
E07000131,2015,2
E07000131,2016,3
E07000131,2017,4
E07000131,2018,1
E07000131,2019,2
E07000131,2020,5
E07000131,2021,1
E07000131,2022,2
E07000131,2023,5
E07000131,2024,4
E07000132,2001,8
E07000132,2002,6
E07000132,2003,4
E07000132,2004,3
E07000132,2005,5
E07000132,2006,2
E07000132,2007,5
E07000132,2008,3
E07000132,2009,6
E07000132,2010,0
E07000132,2011,1
E07000132,2012,6
E07000132,2013,7
E07000132,2014,2
E07000132,2015,0
E07000132,2016,3
E07000132,2017,3
E07000132,2018,1
E07000132,2019,1
E07000132,2020,6
E07000132,2021,1
E07000132,2022,1
E07000132,2023,2
E07000132,2024,3
E07000133,2001,2
E07000133,2002,1
E07000133,2003,0
E07000133,2004,1
E07000133,2005,1
E07000133,2006,2
E07000133,2007,2
E07000133,2008,3
E07000133,2009,2
E07000133,2010,0
E07000133,2011,1
E07000133,2012,2
E07000133,2013,0
E07000133,2014,0
E07000133,2015,0
E07000133,2016,0
E07000133,2017,1
E07000133,2018,1
E07000133,2019,2
E07000133,2020,2
E07000133,2021,0
E07000133,2022,2
E07000133,2023,1
E07000133,2024,0
E07000134,2001,4
E07000134,2002,2
E07000134,2003,4
E07000134,2004,1
E07000134,2005,1
E07000134,2006,6
E07000134,2007,3
E07000134,2008,3
E07000134,2009,1
E07000134,2010,4
E07000134,2011,1
E07000134,2012,3
E07000134,2013,2
E07000134,2014,4
E07000134,2015,4
E07000134,2016,0
E07000134,2017,1
E07000134,2018,3
E07000134,2019,2
E07000134,2020,2
E07000134,2021,1
E07000134,2022,4
E07000134,2023,4
E07000134,2024,2
E07000135,2001,12
E07000135,2002,9
E07000135,2003,5
E07000135,2004,3
E07000135,2005,5
E07000135,2006,11
E07000135,2007,10
E07000135,2008,3
E07000135,2009,11
E07000135,2010,6
E07000135,2011,7
E07000135,2012,10
E07000135,2013,3
E07000135,2014,5
E07000135,2015,7
E07000135,2016,6
E07000135,2017,2
E07000135,2018,5
E07000135,2019,3
E07000135,2020,4
E07000135,2021,4
E07000135,2022,7
E07000135,2023,5
E07000135,2024,3
E07000136,2001,1
E07000136,2002,3
E07000136,2003,8
E07000136,2004,5
E07000136,2005,1
E07000136,2006,4
E07000136,2007,3
E07000136,2008,5
E07000136,2009,2
E07000136,2010,4
E07000136,2011,2
E07000136,2012,5
E07000136,2013,7
E07000136,2014,6
E07000136,2015,11
E07000136,2016,8
E07000136,2017,10
E07000136,2018,12
E07000136,2019,3
E07000136,2020,10
E07000136,2021,6
E07000136,2022,10
E07000136,2023,8
E07000136,2024,14
E07000137,2001,2
E07000137,2002,1
E07000137,2003,1
E07000137,2004,2
E07000137,2005,0
E07000137,2006,2
E07000137,2007,4
E07000137,2008,0
E07000137,2009,4
E07000137,2010,4
E07000137,2011,3
E07000137,2012,1
E07000137,2013,3
E07000137,2014,6
E07000137,2015,7
E07000137,2016,5
E07000137,2017,3
E07000137,2018,2
E07000137,2019,6
E07000137,2020,1
E07000137,2021,0
E07000137,2022,1
E07000137,2023,2
E07000137,2024,0
E07000138,2001,1
E07000138,2002,2
E07000138,2003,0
E07000138,2004,2
E07000138,2005,5
E07000138,2006,3
E07000138,2007,3
E07000138,2008,4
E07000138,2009,2
E07000138,2010,2
E07000138,2011,4
E07000138,2012,6
E07000138,2013,5
E07000138,2014,3
E07000138,2015,4
E07000138,2016,5
E07000138,2017,2
E07000138,2018,7
E07000138,2019,3
E07000138,2020,4
E07000138,2021,3
E07000138,2022,5
E07000138,2023,7
E07000138,2024,4
E07000139,2001,0
E07000139,2002,2
E07000139,2003,1
E07000139,2004,1
E07000139,2005,2
E07000139,2006,0
E07000139,2007,0
E07000139,2008,2
E07000139,2009,1
E07000139,2010,3
E07000139,2011,3
E07000139,2012,2
E07000139,2013,1
E07000139,2014,1
E07000139,2015,3
E07000139,2016,3
E07000139,2017,1
E07000139,2018,2
E07000139,2019,3
E07000139,2020,2
E07000139,2021,1
E07000139,2022,2
E07000139,2023,1
E07000139,2024,5
E07000140,2001,1
E07000140,2002,4
E07000140,2003,3
E07000140,2004,1
E07000140,2005,3
E07000140,2006,9
E07000140,2007,1
E07000140,2008,3
E07000140,2009,4
E07000140,2010,3
E07000140,2011,1
E07000140,2012,4
E07000140,2013,1
E07000140,2014,3
E07000140,2015,3
E07000140,2016,5
E07000140,2017,5
E07000140,2018,0
E07000140,2019,1
E07000140,2020,6
E07000140,2021,1
E07000140,2022,8
E07000140,2023,2
E07000140,2024,6
E07000141,2001,1
E07000141,2002,2
E07000141,2003,1
E07000141,2004,4
E07000141,2005,2
E07000141,2006,3
E07000141,2007,4
E07000141,2008,4
E07000141,2009,4
E07000141,2010,3
E07000141,2011,6
E07000141,2012,13
E07000141,2013,5
E07000141,2014,11
E07000141,2015,6
E07000141,2016,3
E07000141,2017,5
E07000141,2018,3
E07000141,2019,2
E07000141,2020,2
E07000141,2021,4
E07000141,2022,4
E07000141,2023,5
E07000141,2024,1
E07000142,2001,0
E07000142,2002,0
E07000142,2003,0
E07000142,2004,3
E07000142,2005,0
E07000142,2006,4
E07000142,2007,1
E07000142,2008,1
E07000142,2009,3
E07000142,2010,2
E07000142,2011,4
E07000142,2012,0
E07000142,2013,4
E07000142,2014,4
E07000142,2015,2
E07000142,2016,1
E07000142,2017,2
E07000142,2018,0
E07000142,2019,3
E07000142,2020,0
E07000142,2021,0
E07000142,2022,3
E07000142,2023,3
E07000142,2024,4
E07000143,2001,1
E07000143,2002,2
E07000143,2003,4
E07000143,2004,4
E07000143,2005,7
E07000143,2006,5
E07000143,2007,2
E07000143,2008,7
E07000143,2009,5
E07000143,2010,3
E07000143,2011,4
E07000143,2012,3
E07000143,2013,5
E07000143,2014,1
E07000143,2015,2
E07000143,2016,4
E07000143,2017,2
E07000143,2018,6
E07000143,2019,4
E07000143,2020,6
E07000143,2021,0
E07000143,2022,6
E07000143,2023,0
E07000143,2024,1
E07000144,2001,1
E07000144,2002,3
E07000144,2003,1
E07000144,2004,1
E07000144,2005,4
E07000144,2006,3
E07000144,2007,5
E07000144,2008,3
E07000144,2009,2
E07000144,2010,1
E07000144,2011,3
E07000144,2012,3
E07000144,2013,4
E07000144,2014,1
E07000144,2015,1
E07000144,2016,0
E07000144,2017,0
E07000144,2018,1
E07000144,2019,3
E07000144,2020,2
E07000144,2021,4
E07000144,2022,3
E07000144,2023,3
E07000144,2024,2
E07000145,2001,1
E07000145,2002,2
E07000145,2003,8
E07000145,2004,5
E07000145,2005,2
E07000145,2006,6
E07000145,2007,9
E07000145,2008,15
E07000145,2009,15
E07000145,2010,7
E07000145,2011,10
E07000145,2012,10
E07000145,2013,5
E07000145,2014,11
E07000145,2015,10
E07000145,2016,14
E07000145,2017,9
E07000145,2018,13
E07000145,2019,13
E07000145,2020,12
E07000145,2021,9
E07000145,2022,12
E07000145,2023,18
E07000145,2024,9
E07000146,2001,3
E07000146,2002,6
E07000146,2003,6
E07000146,2004,2
E07000146,2005,6
E07000146,2006,6
E07000146,2007,2
E07000146,2008,11
E07000146,2009,6
E07000146,2010,3
E07000146,2011,5
E07000146,2012,4
E07000146,2013,2
E07000146,2014,9
E07000146,2015,6
E07000146,2016,6
E07000146,2017,7
E07000146,2018,7
E07000146,2019,9
E07000146,2020,2
E07000146,2021,9
E07000146,2022,3
E07000146,2023,11
E07000146,2024,5
E07000147,2001,0
E07000147,2002,2
E07000147,2003,0
E07000147,2004,0
E07000147,2005,3
E07000147,2006,3
E07000147,2007,14
E07000147,2008,5
E07000147,2009,4
E07000147,2010,2
E07000147,2011,5
E07000147,2012,0
E07000147,2013,5
E07000147,2014,1
E07000147,2015,1
E07000147,2016,1
E07000147,2017,1
E07000147,2018,1
E07000147,2019,1
E07000147,2020,1
E07000147,2021,2
E07000147,2022,0
E07000147,2023,1
E07000147,2024,1
E07000148,2001,6
E07000148,2002,5
E07000148,2003,11
E07000148,2004,15
E07000148,2005,13
E07000148,2006,13
E07000148,2007,8
E07000148,2008,13
E07000148,2009,9
E07000148,2010,12
E07000148,2011,13
E07000148,2012,12
E07000148,2013,10
E07000148,2014,7
E07000148,2015,15
E07000148,2016,11
E07000148,2017,7
E07000148,2018,7
E07000148,2019,10
E07000148,2020,14
E07000148,2021,11
E07000148,2022,7
E07000148,2023,11
E07000148,2024,13
E07000149,2001,5
E07000149,2002,2
E07000149,2003,2
E07000149,2004,3
E07000149,2005,8
E07000149,2006,4
E07000149,2007,3
E07000149,2008,2
E07000149,2009,4
E07000149,2010,1
E07000149,2011,2
E07000149,2012,2
E07000149,2013,0
E07000149,2014,2
E07000149,2015,5
E07000149,2016,1
E07000149,2017,1
E07000149,2018,1
E07000149,2019,2
E07000149,2020,3
E07000149,2021,3
E07000149,2022,3
E07000149,2023,6
E07000149,2024,4
E07000170,2001,0
E07000170,2002,2
E07000170,2003,7
E07000170,2004,5
E07000170,2005,2
E07000170,2006,5
E07000170,2007,3
E07000170,2008,1
E07000170,2009,5
E07000170,2010,3
E07000170,2011,3
E07000170,2012,7
E07000170,2013,3
E07000170,2014,9
E07000170,2015,2
E07000170,2016,7
E07000170,2017,7
E07000170,2018,3
E07000170,2019,1
E07000170,2020,4
E07000170,2021,2
E07000170,2022,2
E07000170,2023,2
E07000170,2024,3
E07000171,2001,2
E07000171,2002,2
E07000171,2003,2
E07000171,2004,3
E07000171,2005,4
E07000171,2006,1
E07000171,2007,5
E07000171,2008,2
E07000171,2009,5
E07000171,2010,4
E07000171,2011,1
E07000171,2012,4
E07000171,2013,4
E07000171,2014,3
E07000171,2015,2
E07000171,2016,0
E07000171,2017,2
E07000171,2018,1
E07000171,2019,0
E07000171,2020,2
E07000171,2021,3
E07000171,2022,7
E07000171,2023,3
E07000171,2024,2
E07000172,2001,6
E07000172,2002,7
E07000172,2003,7
E07000172,2004,3
E07000172,2005,2
E07000172,2006,6
E07000172,2007,5
E07000172,2008,4
E07000172,2009,8
E07000172,2010,7
E07000172,2011,5
E07000172,2012,7
E07000172,2013,8
E07000172,2014,5
E07000172,2015,5
E07000172,2016,3
E07000172,2017,4
E07000172,2018,1
E07000172,2019,2
E07000172,2020,3
E07000172,2021,1
E07000172,2022,3
E07000172,2023,3
E07000172,2024,4
E07000173,2001,3
E07000173,2002,5
E07000173,2003,4
E07000173,2004,1
E07000173,2005,7
E07000173,2006,7
E07000173,2007,7
E07000173,2008,4
E07000173,2009,4
E07000173,2010,8
E07000173,2011,5
E07000173,2012,8
E07000173,2013,6
E07000173,2014,6
E07000173,2015,3
E07000173,2016,7
E07000173,2017,5
E07000173,2018,1
E07000173,2019,4
E07000173,2020,1
E07000173,2021,3
E07000173,2022,2
E07000173,2023,4
E07000173,2024,1
E07000174,2001,5
E07000174,2002,3
E07000174,2003,3
E07000174,2004,7
E07000174,2005,4
E07000174,2006,4
E07000174,2007,5
E07000174,2008,2
E07000174,2009,5
E07000174,2010,4
E07000174,2011,5
E07000174,2012,3
E07000174,2013,4
E07000174,2014,8
E07000174,2015,2
E07000174,2016,1
E07000174,2017,4
E07000174,2018,2
E07000174,2019,3
E07000174,2020,0
E07000174,2021,2
E07000174,2022,3
E07000174,2023,6
E07000174,2024,8
E07000175,2001,0
E07000175,2002,1
E07000175,2003,6
E07000175,2004,1
E07000175,2005,2
E07000175,2006,3
E07000175,2007,1
E07000175,2008,1
E07000175,2009,5
E07000175,2010,1
E07000175,2011,2
E07000175,2012,3
E07000175,2013,2
E07000175,2014,4
E07000175,2015,1
E07000175,2016,2
E07000175,2017,5
E07000175,2018,5
E07000175,2019,0
E07000175,2020,0
E07000175,2021,2
E07000175,2022,4
E07000175,2023,2
E07000175,2024,7
E07000176,2001,7
E07000176,2002,0
E07000176,2003,2
E07000176,2004,1
E07000176,2005,1
E07000176,2006,3
E07000176,2007,10
E07000176,2008,5
E07000176,2009,4
E07000176,2010,6
E07000176,2011,4
E07000176,2012,6
E07000176,2013,4
E07000176,2014,3
E07000176,2015,3
