utla,year,population,pct_age_65plus,pct_age_15_44,international_in,intl_in_per_1000,asylum_supported,asylum_per_1000,diabetes_prev,hiv_prev,items_total,items_antituberculosis,items_oral_glucocorticoids,items_oral_hydrocortisone,items_oral_dexamethasone,items_inhaled_corticosteroids,items_conventional_dmards,items_transplant_immunosuppressants,items_proton_pump_inhibitors,items_statins,items_metformin,items_insulins,items_fluoroquinolones,items_all_antibacterials,items_vitamin_d,items_levothyroxine,mg_pred_equivalent,adq_antituberculosis,adq_oral_glucocorticoids,adq_oral_hydrocortisone,adq_oral_dexamethasone,adq_inhaled_corticosteroids,adq_conventional_dmards,adq_transplant_immunosuppressants,adq_proton_pump_inhibitors,adq_statins,adq_metformin,adq_insulins,adq_fluoroquinolones,adq_all_antibacterials,adq_vitamin_d,adq_levothyroxine,rate_total_items,rate_antituberculosis,rate_oral_glucocorticoids,rate_oral_hydrocortisone,rate_oral_dexamethasone,rate_inhaled_corticosteroids,rate_conventional_dmards,rate_transplant_immunosuppressants,rate_proton_pump_inhibitors,rate_statins,rate_metformin,rate_insulins,rate_fluoroquinolones,rate_all_antibacterials,rate_vitamin_d,rate_levothyroxine
E07000194,2025,113270,24.183808598922926,33.52079103028163,,,3.0,0.02648538889379359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000195,2011,123878,18.312371849723114,38.71228143818919,,,,,,0.588420451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000195,2012,123132,19.106324919598478,38.133872592015074,590.0,4.791605756424,,,6.80022107163297,0.683900952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000195,2013,123872,19.548404804959958,38.15390080082666,615.0,4.964802376646861,,,7.01437980163989,0.731409967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000195,2014,124162,19.985180651084875,37.78933973357388,834.0,6.717030975660831,,,7.12366840391789,0.795630753,2610723.0,28.0,15423.0,992.0,466.0,53610.0,8118.0,1423.0,156656.0,166786.0,54622.0,16474.0,1333.0,78682.0,35901.0,63846.0,3292267.688,,,,,3681878.66662,,,5587641.99984,6265521.16578,1767133.89974,,14911.63329,811131.8164,,1399677.25,21026.747313993008,0.22551183131715016,124.21674908587168,7.989562023807606,3.753161192635428,431.77461703258643,65.38232309402233,11.460833427296595,1261.7064802435527,1343.2934392165075,439.92525893590636,132.68149675424044,10.735973969491472,633.7043539891432,289.1464377184646,514.2152993669561
E07000195,2015,123919,20.333443620429474,37.160564562335075,710.0,5.729549140971118,,,7.24610562754362,0.871173561,2728167.0,52.0,15709.0,1051.0,453.0,57965.0,8591.0,823.0,167689.0,174436.0,58156.0,17618.0,1254.0,75818.0,40916.0,67022.0,3300366.329,,,,,3609927.33328,,,6159743.91655,6617020.33222,1891467.59947,,14957.90009,812032.96641,,1464357.5,22015.728015881345,0.4196289511697157,126.7682921908666,8.481346686141753,3.6556137476900235,467.7652337413956,69.32754460575052,6.641435131013,1353.2145998595856,1407.6614562738564,469.30656315819203,142.17351657130865,10.119513553208144,611.8351503804905,330.18342627038635,540.8532993326286
E07000195,2016,125367,20.38814041972768,37.38942464922986,738.0,5.8867166000622175,2.0,0.01595316151778379,7.34405692895,0.940322638,2804024.0,25.0,15944.0,1092.0,505.0,59624.0,8542.0,603.0,172910.0,177608.0,59762.0,17854.0,1192.0,78954.0,46909.0,70203.0,3417973.923,,,,,3401770.66671,,,6452309.16685,6782837.16581,1929000.53281,,14297.93339,847457.50832,,1506427.5,22366.523885871084,0.19941451897229734,127.17860361977235,8.710426188709947,4.028173283240406,475.59565116817026,68.13595284245454,4.809878197611812,1379.2305790199973,1416.7045554252713,476.6964193128974,142.41387286925587,9.508084264599137,629.7829572375505,374.17342681885987,559.9798990164876
E07000195,2017,125303,20.66430971325507,36.972777986161546,595.0,4.748489661061586,2.0,0.015961309785080965,7.46620124113475,1.043924093,2772248.0,27.0,15940.0,1115.0,378.0,59374.0,8143.0,530.0,170024.0,180438.0,58534.0,18034.0,1410.0,74854.0,51579.0,70713.0,3240019.5100000002,,,,,3193778.33337,,,6382689.24998,6951058.49949,1874428.73285,,17822.33336,815369.93327,,1489174.0,22124.354564535566,0.21547768209859303,127.21163898709528,8.898430205182636,3.0166875493803023,473.84340358969854,64.98647278995715,4.229747093046456,1356.902867449303,1440.0134075002195,467.1396534799646,143.92313033207503,11.25272339848208,597.3839413262252,411.63419870234554,564.336049416215
E07000195,2018,125755,20.832571269532025,36.96155222456363,537.0,4.27020794401813,1.75,0.013915947676036738,7.66689124957314,1.108311057,2854769.0,11.0,15582.0,1161.0,312.0,61522.0,8387.0,573.0,176042.0,191625.0,60754.0,18985.0,1605.0,73882.0,54886.0,73891.0,3141239.914,,,,,3138127.00002,,,6657667.25022,7567532.33315,1957958.9327,,20181.16673,808313.99971,,1559771.2,22701.037732098124,0.08747167110651663,123.90759810743111,9.2322372867878,2.4810146713848353,489.221104528647,66.69317323366863,4.556478867639457,1399.880720448491,1523.796270526023,483.113991491392,150.9681523597471,12.762912011450837,587.5074549719693,436.45183094111565,587.5790227028747
E07000195,2019,125075,21.240855486707975,36.68998600839496,455.0,3.6378173096142317,4.0,0.03198081151309214,7.78402741218956,1.192368865,2867623.0,21.0,15993.0,1190.0,291.0,62109.0,8280.0,590.0,179712.0,193751.0,62178.0,19109.0,1440.0,73437.0,60097.0,74862.0,3156984.075,,,,,3045992.00002,,,6846629.74999,7788719.50014,1991681.39922,,17607.66683,802464.4416,,1585560.0,22927.227663401958,0.16789926044373377,127.86727963222066,9.514291425144913,2.3266040375774537,496.57405556666004,66.20027983210073,4.717169698181091,1436.833899660204,1549.078552868279,497.12572456526084,152.78033180091947,11.513092144713173,587.1437137717369,480.48770737557464,598.536877873276
E07000195,2020,124567,21.46074000337168,36.71839251166039,422.0,3.3877351144364076,4.0,0.032111233312193434,7.78523614381872,1.099104881,2914795.0,18.0,14892.0,1267.0,315.0,66925.0,8590.0,616.0,198172.0,199776.0,62756.0,19224.0,1270.0,66763.0,64807.0,76798.0,2888900.56,,,,,3258773.33335,,,7502886.71668,8111754.16667,2005199.09927,,14863.13338,714748.89168,,1622762.7,23399.415575553718,0.14450054990487046,119.55012162129617,10.171233151637272,2.528759623335233,537.2610723546364,68.9588735379354,4.94512993007779,1590.8868319859994,1603.763436544189,503.7931394350028,154.32658729840165,10.195316576621417,535.9605674054926,520.25817431583,616.519623977458
E07000195,2021,123039,21.817472508716747,36.03572850884679,437.0,3.5517193735319696,2.333333333333333,0.018964176670269856,8.00644270593649,1.210339785,2941402.0,12.0,14662.0,1167.0,296.0,65433.0,8597.0,615.0,205297.0,201718.0,63177.0,19340.0,1089.0,68272.0,67824.0,76599.0,2822828.238,,,,,2911423.16665,,,7753266.11688,8261167.6666,2013922.46599,,14917.66665,729840.04157,,1618415.5,23906.257365550762,0.09753005144710214,119.1654678597843,9.484797503230682,2.4057412690285194,531.8069880281862,69.87215435756141,4.998415136663985,1668.5522476613105,1639.4639098172124,513.471338356131,157.1859329155796,8.85085216882452,554.8809726997132,551.2398507790213,622.5587008997147
E07000195,2022,125363,21.59967454512097,37.05559056499924,1106.0,8.822379809034564,1.5,0.011965252905562248,8.23012896734657,1.222425222,3035486.0,19.0,16109.0,1390.0,251.0,66036.0,8512.0,645.0,210062.0,208983.0,64386.0,20368.0,1138.0,80490.0,68756.0,77670.0,3108741.894,,,,,2589396.00001,,,8018936.41684,8619303.66681,2050546.09955,,16109.000180000001,838774.55833,,1649118.75,24213.571787529017,0.1515598701371218,128.49883937046815,11.087801025821015,2.0021856528640827,526.7582939144723,67.89882182143056,5.145058749391767,1675.6299705654778,1667.0229653087433,513.5965157183539,162.47218078699458,9.077638537686557,642.0554709124701,548.4552858498919,619.5607954500132
E07000195,2023,126148,21.731616831023878,37.18568665377176,1235.0,9.790087833338617,6.5,0.051526778070203255,8.63226822079314,1.296981454,3292189.0,22.0,16442.0,1573.0,281.0,71634.0,8990.0,666.0,226293.0,232285.0,70136.0,22887.0,842.0,82407.0,74930.0,81566.0,3153099.651,,,,,2605571.00002,,,8808078.6668,9839789.16673,2272215.76629,,11477.16659,855218.77464,,1776479.0,26097.829533563752,0.17439832577607256,130.33896692773567,12.469480292989186,2.2275422519580177,567.8568031201446,71.2654976694042,5.279512953039287,1793.8691061293084,1841.3688683134096,555.9818625741193,181.42974918349876,6.674699559247868,653.2564923740368,593.9848432000507,646.5897200114151
E07000195,2024,127474,21.795032712553148,37.632772173149036,1230.0,9.649026468142523,60.75,0.476567770682649,8.821631226,1.396667361,3542159.0,19.0,16754.0,1706.0,262.0,77139.0,8906.0,710.0,238165.0,258538.0,75340.0,25138.0,587.0,86418.0,80287.0,86843.0,3085792.03,,,,,2482334.33335,,,9272690.46164,11118517.3336,2447667.06565,,8966.33328,865369.94122,,1879615.25,27787.305646641667,0.14905000235342108,131.43072312785353,13.383121263944021,2.0553210850840173,605.1351648179236,69.86522741892465,5.5697632458383675,1868.3417795001333,2028.1626057078306,591.0224830161444,197.20099785054208,4.604860599024115,677.9264791251549,629.8303967867957,681.260492335692
E07000195,2025,128093,21.925476021328254,37.730399006971496,,,144.5,1.128086624561842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000196,2011,108318,20.935578574198193,34.034047896009895,,,,,,0.556200802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000196,2012,108331,21.80723892514608,33.524106673066804,90.0,0.8307871246457617,,,6.28988342837751,0.591609001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000196,2013,109840,22.216860888565186,33.787327021121634,71.0,0.64639475600874,,,6.61150643978194,0.658750951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000196,2014,109886,22.927397484665928,33.35092732468194,70.0,0.6370238246910435,1.0,0.009100340352729193,6.75578200037726,0.596379817,1636011.0,122.0,12043.0,452.0,360.0,28328.0,5479.0,671.0,73170.0,96201.0,28030.0,12188.0,1167.0,62053.0,24090.0,44630.0,2523844.535,,,,,2408026.6666,,,3352865.74956,4580462.49929,1092356.53319,,14382.76663,701166.35016,,1309435.25,14888.256920808839,1.1102415230329614,109.59539886791767,4.113353839433595,3.276122526982509,257.79444151211254,49.86076479260324,6.106328376681288,665.871903609195,875.461842272901,255.08254008699927,110.91494821906339,10.620097191634967,564.7034199079045,219.22719909724626,406.1481899423038
E07000196,2015,109704,23.52329905928681,32.82286881061766,95.0,0.8659666010355137,,,6.98136838435616,0.648897707,1694108.0,71.0,12146.0,489.0,434.0,28999.0,5724.0,548.0,79813.0,100211.0,28991.0,12862.0,1004.0,60202.0,27220.0,46404.0,2566663.053,,,,,2420984.1666,,,3647357.91649,4804210.83257,1143547.73286,,12854.66673,688634.43337,,1342070.5,15442.536279442864,0.6471960913002262,110.71610880186684,4.4574491358564865,3.9561000510464526,264.33858382556696,52.17676657186611,4.995259972289069,727.5304455626048,913.4671479617881,264.2656603223219,117.24276234230292,9.151899657259534,548.7675927951578,248.1222197914388,422.9927805731787
E07000196,2016,109814,24.007867849272404,32.20809732820952,113.0,1.0290126941919975,,,7.10256113702661,0.700029314,1720426.0,55.0,12394.0,441.0,330.0,29956.0,5684.0,488.0,82141.0,100298.0,29101.0,12970.0,1052.0,59521.0,32536.0,47063.0,2493448.602,,,,,2432822.99993,,,3838003.4998,4902413.99896,1161948.73291,,13170.13324,686128.28334,,1342625.7,15666.72737538019,0.5008468865536271,112.8635693081028,4.015881399457264,3.0050813193217625,272.78853333819,51.76024914856029,4.443877829784909,748.0011656072995,913.3443823191942,265.00264082903817,118.10880215637351,9.579834993716648,542.0165006283352,296.28280547106925,428.57012767042454
E07000196,2017,110302,24.11107686170695,31.88609454044351,113.0,1.0244601185835251,,,7.28770987738335,0.747469187,1808383.0,31.0,13094.0,562.0,340.0,32266.0,5621.0,386.0,88037.0,106801.0,30499.0,13849.0,1060.0,61316.0,38984.0,48588.0,2578846.299,,,,,2498443.66667,,,4171892.06665,5308319.83272,1223450.29951,,13179.99996,715909.0249,,1382739.5,16394.83418251709,0.2810465812043299,118.71044949320955,5.095102536672046,3.0824463744991024,292.5241609399648,50.960091385468985,3.499483236931334,798.1450925640514,968.2598683614077,276.50450581131804,125.55529364834727,9.609979873438379,555.8920055846676,353.4296748925677,440.4997189534188
E07000196,2018,110338,24.52554876833004,31.450633507948304,120.0,1.0875672932262683,,,7.44362745098039,0.802791774,1859503.0,14.0,12898.0,629.0,290.0,33237.0,5796.0,342.0,91166.0,112290.0,31479.0,14787.0,1172.0,58662.0,45079.0,49818.0,2644415.019,,,,,2473189.66663,,,4379949.58321,5656136.33281,1264670.96675,,14801.76678,691553.73345,,1397468.0,16852.788703801045,0.12688285087639797,116.89535790027008,5.700665228661023,2.628287625296815,301.2289510413457,52.52950026282876,3.099566785694865,826.2429987855498,1017.6910946364806,285.29609019558086,134.01547970780692,10.621907230509887,531.6572712936612,408.5537167612246,451.5035617828853
E07000196,2019,110478,24.900885244121003,31.44789007766252,104.0,0.941363891453502,,,7.51905288619319,0.822016895,1891869.0,14.0,13658.0,752.0,273.0,34310.0,5595.0,371.0,97407.0,116426.0,32397.0,15252.0,986.0,57729.0,45896.0,52012.0,2775638.927,,,,,2449263.66664,,,4680325.9166,6009886.16645,1285328.26649,,14387.66664,685070.9334,,1441953.75,17124.39580731005,0.12672206231104835,123.62642336030703,6.806785061279168,2.471080215065443,310.5595684208621,50.64356704502254,3.3581346512427817,881.6868516808777,1053.8387733304369,293.2439037636452,138.0546353120078,8.924853817049549,522.5384239396079,415.43112655913393,470.79056463730336
E07000196,2020,110243,25.030160645120326,31.514926117758044,81.0,0.734740527743258,,,7.56070497767915,0.728054941,1851640.0,13.0,12616.0,704.0,357.0,36138.0,5212.0,326.0,105895.0,116266.0,32119.0,14965.0,881.0,50727.0,43243.0,50688.0,2567010.45,,,,,2537484.33333,,,4995487.41659,6093529.66647,1269042.66651,,11972.33338,600930.72506,,1391382.0,16795.98704679662,0.11792131926743647,114.43810491369067,6.38589298186733,3.2383008444980637,327.80312582204766,47.27737815552915,2.9571038523987916,960.5598541403989,1054.6338543036745,291.34729642698403,135.74558021824515,7.991437098047042,460.13805865225004,392.25166223705816,459.7842946944477
E07000196,2021,110787,25.23310496718929,31.59215431413433,87.0,0.785290692951339,,,7.7226910154146,0.866904616,1823258.0,10.0,11807.0,689.0,469.0,34112.0,4960.0,281.0,108739.0,114381.0,31779.0,14272.0,870.0,51717.0,44208.0,48591.0,2393860.512,,,,,2188070.33334,,,5057144.91664,6039191.49997,1237879.83295,,11689.33341,597828.20008,,1337675.0,16457.32802585141,0.0902632980403838,106.57387599628116,6.219141234982444,4.233348678094,307.90616227535725,44.770595828030366,2.5363986749347847,981.5140765613294,1032.440629315714,286.84773484253566,128.82377896323578,7.8529069295133915,466.8146984754529,399.0359879769287,438.59839150802895
E07000196,2022,111567,25.585522600769046,31.55234074591949,224.0,2.0077621518907924,91.5,0.8201349861518191,7.90884206505825,0.821172595,1890614.0,8.0,12561.0,768.0,360.0,35090.0,4846.0,255.0,113407.0,120014.0,32782.0,14556.0,824.0,60767.0,45315.0,48488.0,2468575.541,,,,,2019880.33334,,,5273365.74989,6368793.83286,1278086.36634,,10578.99995,689273.10833,,1336250.625,16945.996576048474,0.07170579113895685,112.58705531205463,6.883755949339858,3.2267606012530585,314.5195263832495,43.43578298242312,2.28562209255425,1016.4923319619601,1075.712352218846,293.83240563966046,130.468686977332,7.385696487312557,544.6682262676239,406.16849068272876,434.6088000932175
