utla,year,population,pct_age_65plus,pct_age_15_44,intl_in_per_1000,hiv_prev,diabetes_prev,tb_count,qty_anti_tnf,qty_antituberculosis,qty_calcineurin_antiproliferative,qty_jak_inhibitor,qty_other_biologic,qty_systemic_corticosteroid,cost_anti_tnf,cost_antituberculosis,cost_calcineurin_antiproliferative,cost_jak_inhibitor,cost_other_biologic,cost_systemic_corticosteroid,pct_non_uk_born,rate_antituberculosis,costrate_antituberculosis,rate_anti_tnf,costrate_anti_tnf,rate_other_biologic,costrate_other_biologic,rate_jak_inhibitor,costrate_jak_inhibitor,rate_systemic_corticosteroid,costrate_systemic_corticosteroid,rate_calcineurin_antiproliferative,costrate_calcineurin_antiproliferative
E06000065,2012,603963,21.46141402701821,33.89644729892394,4.000245048123809,0.461525172,5.52581826425544,13,,,,,,,,,,,,,6.589298421765788,,,,,,,,,,,,
E06000065,2013,604151,22.05110973912151,33.40836976186417,3.894721683817456,0.528678596,5.82252458258589,17,,,,,,,,,,,,,6.589298421765788,,,,,,,,,,,,
E06000065,2014,603672,22.66313494745491,32.75421089598325,4.013769066645463,0.581917763,5.99219419056118,13,,,,,,,,,,,,,6.589298421765788,,,,,,,,,,,,
E06000065,2015,603711,23.110892463446916,32.21938974111785,3.702102496061858,0.657601655,6.18458552152689,15,,,,,,,,,,,,,6.589298421765788,,,,,,,,,,,,
E06000065,2016,605770,23.46666226455585,31.77526123776351,4.666787724714,0.70173949,6.3417928776095,15,,,,,,,,,,,,,6.589298421765788,,,,,,,,,,,,
E06000065,2017,607291,23.789748242605278,31.28286109953877,4.447620662911191,0.696985543,6.48518798766547,13,,,,,,,,,,,,,6.589298421765788,,,,,,,,,,,,
E06000065,2018,607735,24.14522777197298,30.92170107036784,4.123507778883888,0.74797523,6.68686750417374,8,,,,,,,,,,,,,6.589298421765788,,,,,,,,,,,,
E06000065,2019,610660,24.57144728654243,30.82238889070841,4.259325975174402,0.786941707,6.78575508510753,10,2525860.5359544693,16908.280307910434,69715079.96742882,316227.9289124551,2752310.2488906155,8052232.030272172,10765010.68257954,36224.7698882354,806070.591359384,1144485.112263726,5681154.381509449,249005.096081054,6.589298421765788,27.68853422184265,59.3206856323247,4136.2796580003105,17628.4850531876,4507.107472064022,9303.301970833934,517.8461482862069,1874.1773036775392,13186.113435090185,407.763888384787,114163.49518132646,1319.9990033068875
E06000065,2020,610899,24.81375808439693,30.85861983732172,3.6421732561356297,0.715219378,6.83589794500149,17,2825129.5838490534,17227.329656367987,71555639.50052978,440532.48537361907,2603575.4747960228,5988677.00932809,15020422.739621717,53694.19896649394,1006719.965180932,1865927.0732450061,8080647.800198468,239567.59806745857,6.589298421765788,28.19996375238458,87.89374179118633,4624.544456365215,24587.407639596266,4261.875489722561,13227.469352869244,721.1216344659576,3054.3953636280403,9803.05583955464,392.15581964851566,117131.70180427498,1647.9319252133855
E06000065,2021,618627,25.05807215010014,31.03582611169574,3.666183338263606,0.709335268,6.99325691305053,13,3220329.4164018184,14404.278182765274,77725895.51789163,723149.994594839,3109051.176885796,6918155.777903321,16785042.843542118,60845.85540541717,1066752.7546692488,2364361.7973151673,9318397.247091684,261559.41622571548,6.589298421765788,23.284270138169322,98.35628804662126,5205.607605878532,27132.735628322265,5025.728228618854,15063.030302737652,1168.9596389986843,3821.950540980538,11183.080883801258,422.80633762463566,125642.58514079022,1724.3876433929472
E06000065,2022,623520,25.423402617398,30.892834231460096,7.10963561714139,0.849087059,7.2066952942991,12,3339989.989003671,14214.631645448537,86401587.65080898,1576217.278219421,3073052.9608571804,7115995.706451884,17206078.44268074,60366.24678065447,1160500.3999545397,2786266.8335664123,9530123.868903166,264959.00053168664,6.589298421765788,22.79739486375503,96.815253369025,5356.66857358813,27595.070635554177,4928.5555569303,15284.391629624015,2527.933792371409,4468.608598868381,11412.618210244875,424.9406603343704,138570.6756011178,1861.2079804249097
E06000065,2023,628076,25.764079506301787,30.958196141868186,8.11366777268993,0.903111279,7.50040704090309,19,3840157.7072629216,15962.404252062634,87652441.63799876,3147643.357707759,3471000.980671756,7867713.7734773215,20010887.039274838,65572.57606076701,1223702.800830722,3495072.5248010764,11007967.45634927,280986.6171817856,6.589298421765788,25.41476549344766,104.40229536038156,6114.160877446235,31860.614064659112,5526.402824931626,17526.489559144546,5011.564456702308,5564.728671054261,12526.690676729124,447.37677794054474,139557.06258159643,1948.3355530711603
E06000065,2024,633692,26.167286315749607,31.062251062030136,7.674075102731296,0.965052843,7.829379553,23,3995639.332014735,21133.118173508847,91075828.6165323,4501607.2426736895,3828703.962710191,8454595.7678563,21132835.54026257,98888.96209312444,1266335.7251996147,4241270.755411151,11945294.236407463,292195.2536092528,6.589298421765788,33.34919515081277,156.05209169931837,6305.333398582805,33348.74914037508,6041.900422776666,18850.31566819127,7103.7779278793005,6692.952973070752,13341.806063286738,461.0997986549504,143722.54757284658,1998.3457660813372
E06000066,2011,531581,21.20542306816835,34.03940321418561,,0.458882123,,17,,,,,,,,,,,,,8.537925339081509,,,,,,,,,,,,
E06000066,2012,535842,21.91784145326421,33.65413685377406,4.719674829520643,0.56835109,6.05348448198552,16,,,,,,,,,,,,,8.537925339081509,,,,,,,,,,,,
E06000066,2013,539465,22.448722345286534,33.32876090200477,5.017934435042124,0.60533309,6.34815443792246,16,,,,,,,,,,,,,8.537925339081509,,,,,,,,,,,,
E06000066,2014,544312,22.91737091961963,32.9867796410882,5.529916665441879,0.646549523,6.53283269880995,19,,,,,,,,,,,,,8.537925339081509,,,,,,,,,,,,
E06000066,2015,548792,23.265645271796966,32.68633653551801,5.878365573842185,0.723497629,6.67579566169224,5,,,,,,,,,,,,,8.537925339081509,,,,,,,,,,,,
E06000066,2016,554806,23.560487810153457,32.383571915228025,6.645566197914226,0.776474178,6.77970473122116,7,,,,,,,,,,,,,8.537925339081509,,,,,,,,,,,,
E06000066,2017,558895,23.89178647151969,32.01263206863543,5.661170702904839,0.808793664,6.86830832840608,10,,,,,,,,,,,,,8.537925339081509,,,,,,,,,,,,
E06000066,2018,562159,24.189775490564056,31.80719333853945,5.484213541008861,0.859719098,7.06600082914028,4,,,,,,,,,,,,,8.537925339081509,,,,,,,,,,,,
E06000066,2019,564987,24.549945396973737,31.646745854329392,5.191269887625732,0.948912859,7.36462289971711,19,636922.3079988599,4072.9019052623457,35685855.94799363,72229.59677062424,521190.858391696,1676270.274220254,2421693.6027894854,9631.43948538495,174604.712967853,215143.49504734454,1105264.7450340085,55679.28622663302,8.537925339081509,7.208841805674017,17.04718778553303,1127.3220587356168,4286.281990186474,922.4829215392496,1956.2657990962775,127.84293580316758,380.79370861160436,2966.91830824471,98.54967676536455,63162.26027854381,309.0420009094953
E06000066,2020,566310,24.81079267538981,31.669933428687468,4.193816107785488,0.910584092,7.40377655064011,11,1390378.9940383339,6984.566745550917,44553389.122938134,177787.98932566686,1335091.3851448137,3056831.1579437256,6987357.201943377,21895.063315379284,280390.7890226806,800237.4630754289,4441970.892563404,105496.92560996876,8.537925339081509,12.333468851955498,38.662681773903486,2455.1552931050733,12338.396288152031,2357.5274763730354,7843.70908612492,313.94110880201106,1413.0731632417385,5397.805367985247,186.2882972399724,78673.14566745798,495.1189084117897
E06000066,2021,573100,24.9237480369918,31.810155295759905,4.590821846100157,0.909842551,7.57100112816991,11,1910508.1323324398,8262.936858461735,46023452.95246957,339521.6750861609,2026548.5250266006,4496212.003011494,9921758.064072642,23398.66860810857,290180.32898224035,1219028.769035844,7180662.358633044,146385.78809544933,8.537925339081509,14.417966948982263,40.82824744042676,3333.638339438911,17312.43773176172,3536.1167772231734,12529.51030995122,592.4300734359813,2127.0786407884207,7845.423142578074,255.42800226042462,80306.14718630181,506.33454716845284
E06000066,2022,577172,25.17966914541939,31.778395348353698,7.923114773412432,0.963563979,7.77616146738504,13,2049200.272943171,9152.366197573232,48790278.137747645,535165.0875152318,2024130.8963868453,4841705.226387848,10671784.029388795,29726.523386457182,295809.4020325376,1235641.4289143602,8632138.892192656,156198.9539807701,8.537925339081509,15.857259530214964,51.50375171778462,3550.4152539332663,18489.78125998627,3506.9804085902383,14955.921098377357,927.2194207536606,2140.8547693137575,8388.669627750216,270.62808656825024,84533.34211941613,512.5151636471236
E06000066,2023,583076,25.3126522100035,32.04848081553691,9.40872201908499,1.097603798,8.0022860809754,14,2741172.860875027,10775.775257037829,61798257.35097261,1496545.1244369019,2750582.0723956362,6206940.120559828,13945168.03800814,33828.32882927642,370966.12436219776,2111069.9333596057,11572179.765159896,204376.60856882526,8.537925339081509,18.480910305067997,58.01701464179013,4701.227388668076,23916.55296738014,4717.364584369167,19846.777718787765,2566.6381817068477,3620.574219071966,10645.16481652448,350.51452738378066,105986.62498709021,636.222592530301
E06000066,2024,588173,25.536194282974567,32.25921625100098,8.39208872219568,1.244986415,8.171172962,13,3370542.423854213,11452.924302143078,76507249.9647436,2453786.1416826393,3251321.6682796185,7536137.62159898,17167460.41969424,54704.77491064748,414961.5795007481,3336645.8508431143,12636935.777224723,253736.56152385296,8.537925339081509,19.4720334019805,93.00796689179455,5730.528983571522,29187.773698714904,5527.83223350888,21485.066089780936,4171.8782427663955,5672.898706406302,12812.790831267299,431.39783962176597,130076.09999905401,705.5093985965831
E08000001,2011,277296,15.450998211297676,40.0005770007501,,1.57234621,,61,,,,,,,,,,,,,16.91303422341004,,,,,,,,,,,,
E08000001,2012,279738,15.875926760039752,39.57774774968006,5.290664836382615,1.590471745,7.51481774894733,47,,,,,,,,,,,,,16.91303422341004,,,,,,,,,,,,
E08000001,2013,281629,16.23341346239201,39.14937737235867,6.114427136409957,1.814617634,7.66939956608274,58,,,,,,,,,,,,,16.91303422341004,,,,,,,,,,,,
E08000001,2014,283212,16.543084332584776,38.75294832139881,6.56045647783286,1.757875443,7.90190428058656,56,,,,,,,,,,,,,16.91303422341004,,,,,,,,,,,,
E08000001,2015,284972,16.669006077790097,38.27112839156128,6.646267001670339,1.843413353,7.99778765732332,43,,,,,,,,,,,,,16.91303422341004,,,,,,,,,,,,
E08000001,2016,287253,16.743776392239592,37.88646245644084,7.258409833839855,1.87032795,8.10092073022855,50,,,,,,,,,,,,,16.91303422341004,,,,,,,,,,,,
E08000001,2017,289684,16.81832617610914,37.49603015699866,7.045608318029301,2.02696538,8.17307892122839,44,,,,,,,,,,,,,16.91303422341004,,,,,,,,,,,,
E08000001,2018,291594,16.952680782183446,37.33958860607557,7.699061023203495,2.016350746,8.3597744422707,34,,,,,,,,,,,,,16.91303422341004,,,,,,,,,,,,
E08000001,2019,294888,17.03901142128537,37.45625457800928,9.135671848294946,2.117586851,8.65241355727975,30,532314.7305246425,25192.82725242997,43018110.602179065,142834.0915066389,575443.8896470369,3804200.7816190245,2289027.864044056,42140.28940248078,280007.3493353234,429516.33433420066,1373417.329632187,93878.37497649193,16.91303422341004,85.43184955789984,142.90269323431534,1805.142055711465,7762.363555126203,1951.398122836592,4657.4202057465445,484.36725640459736,1456.5405656866358,12900.493684446381,318.35264567053235,145879.4884911528,949.5379579207136
E08000001,2020,295712,17.103127367168057,37.46043447678823,8.49813331890488,1.633498907,8.60490573687411,39,897255.2256127322,16648.001697112937,43863384.74686467,154215.7854772947,802670.8052873616,3014562.1147946636,4465969.981999694,47554.743322898474,377340.6919070732,587480.0092189705,2507574.087958002,91637.39398944071,16.91303422341004,56.29802543391184,160.814384681374,3034.219868022712,15102.430682554967,2714.3666989752246,8479.784682251657,521.5066871729748,1986.6627300176203,10194.250198824071,309.8873024748428,148331.4331067548,1276.0411884099162
E08000001,2021,296169,17.22091103390294,37.60859509266669,8.512031981740156,2.097947598,8.83819956215969,36,996282.8586611424,18343.707849970677,47674761.31180421,144588.26041018197,1036780.5025561044,3500715.325488361,4987730.575303354,57470.69196451456,432666.7822518234,552848.9394385231,3049607.403287221,100977.56214159429,16.91303422341004,61.93662351552889,194.04695280233435,3363.899863460195,16840.825931489635,3500.6381577953953,10296.848769747074,488.1951197126707,1866.6671374739528,11819.992387752807,340.94575104617394,160971.47679805857,1460.878019819169
E08000001,2022,299591,17.19243902520436,37.96075316014166,19.92382948753467,2.085334778,9.15138795390647,50,1054372.5870988308,23827.525584850377,49302040.81463411,181024.8988493106,937872.0982333485,3857731.3383051283,5213873.816500365,91382.51138005118,439553.8889991138,558254.8739267907,3309136.189752817,100577.05689334738,16.91303422341004,79.53351597628225,305.02422095473884,3519.3733693563254,17403.30589537191,3130.5082536970353,11045.512681465121,604.2401101812491,1863.3900014579565,12876.65964032674,335.7145471437639,164564.49230662506,1467.1798852405907
E08000001,2023,304761,17.036956828465584,38.546598810215215,23.247725266684387,2.138634443,9.417527734002,44,1189563.6146473768,27976.865081600197,54105094.94364943,464554.3224089976,1034786.8325651966,3874716.4794275095,5964221.756026421,88818.6597479073,463604.7939470031,645464.3986622381,3938968.0791397234,103498.92941647064,16.91303422341004,91.79936107835385,291.4370925016892,3903.2671983862006,19570.16073587638,3395.4043744612877,12924.777380110065,1524.3233957396046,2117.9363457339955,12713.951192664119,339.60687035569066,177532.86983455703,1521.2077462241004
E08000001,2024,308904,16.99265791313806,38.9658275710253,19.171004583948413,2.097709417,9.544376435,61,1247399.8531670654,27423.761721447107,56428941.130791135,552358.405435703,1218801.51906398,3783612.9924262464,6463211.60883969,95477.37570681154,489965.90980308875,878092.0063671117,4518634.564181928,134587.369221018,16.91303422341004,88.77761932978241,309.0842970852159,4038.1472987305615,20923.04278623679,3945.5672929582656,14627.957437203557,1788.1231885495267,2842.6048428220797,12248.507602446865,435.6931901853585,182674.6857625383,1586.1429758212544
E08000002,2011,185422,16.075223004821435,38.701448587546246,,1.712422848,,21,,,,,,,,,,,,,12.072078578650869,,,,,,,,,,,,
E08000002,2012,186632,16.637018303399202,38.180483518367694,3.8525011787903463,1.872177958,6.12074323996795,23,,,,,,,,,,,,,12.072078578650869,,,,,,,,,,,,
E08000002,2013,187093,17.024153763101772,37.7079847990037,3.83766362183513,1.923997521,6.51083545691022,16,,,,,,,,,,,,,12.072078578650869,,,,,,,,,,,,
E08000002,2014,188406,17.41345817012197,37.2440368141142,4.585841215247922,1.704142451,6.94084473144547,25,,,,,,,,,,,,,12.072078578650869,,,,,,,,,,,,
E08000002,2015,189254,17.64401280818371,36.85364642226848,4.945734304162659,1.843046188,7.23727797583367,17,,,,,,,,,,,,,12.072078578650869,,,,,,,,,,,,
E08000002,2016,190470,17.70462540032551,36.530687247335536,5.670184280989132,1.824985743,7.33963301834908,11,,,,,,,,,,,,,12.072078578650869,,,,,,,,,,,,
E08000002,2017,191896,17.850815024805105,36.38429149122441,5.273689915370825,1.893121362,7.39612291501191,19,,,,,,,,,,,,,12.072078578650869,,,,,,,,,,,,
E08000002,2018,192900,18.040435458786938,36.35510627268015,5.230689476412649,2.023900509,7.51906965880523,13,,,,,,,,,,,,,12.072078578650869,,,,,,,,,,,,
E08000002,2019,193763,18.18561851333846,36.46258573618286,5.408669353798197,2.165753603,7.50747452559644,18,539926.5712991516,6518.470790305552,87549771.7107004,45444.07520450542,534901.845009586,1836183.5336766243,2330767.1324089854,17786.658664842886,519014.1041375356,154861.808387418,1700716.947780714,52372.06219887442,12.072078578650869,33.64146297438393,91.795950025768,2786.530820121239,12028.958740363152,2760.5984889250576,8777.304995178201,234.5343290747223,799.2331270026681,9476.440464261104,270.2892822617033,451839.47250352433,2678.6027473642316
E08000002,2020,193604,18.274415817855004,36.557095927770085,4.788124212309663,2.175857306,7.37818038118977,13,639690.5803637229,5404.437082147971,87773800.24308316,66540.16920659554,595250.464465858,1638109.675747308,3328381.6724050515,18260.24976974481,628119.8370528524,279719.06283910625,2469646.2681781035,53252.39112265077,12.072078578650869,27.914904042003112,94.3175232420033,3304.1186151304873,17191.698892610955,3074.5773045280985,12756.17377832123,343.6921200315879,1444.8000187966481,8461.135491763125,275.0583207095451,453367.70027005207,3244.3536138346954
E08000002,2021,193866,18.382284670855128,36.76353770129884,4.853868135722613,2.12561965,7.4778406454684,9,849829.0924603661,7084.504566938369,103233817.7637918,111188.94402360606,792219.5646661021,2023503.842433222,4314329.105684437,35756.581064132006,746364.0546449336,413602.08389393426,3034826.528381968,58515.75561076848,12.072078578650869,36.543306030651934,184.4396699995461,4383.590172904821,22254.181267908953,4086.4285881284086,15654.248441614145,573.5350397883386,2133.443119958808,10437.64168257055,301.83609096369906,532500.8911505463,3849.896602008261
E08000002,2022,194740,18.39118825100133,37.044264147067885,12.488446133305946,2.121608734,7.70438461400176,11,1145192.1443000962,10679.109569014303,106643478.3698702,254567.2359976025,974052.2193604739,2718850.503219037,5528997.158227548,63793.54804663353,804876.6423824963,577893.5516150597,3920775.450998101,72409.32404768026,12.072078578650869,54.837781498481576,327.58317780955906,5880.621055253652,28391.687163538812,5001.808664683547,20133.38528806666,1307.215959728882,2967.513359428262,13961.438344557035,371.82563442374584,547619.7923891866,4133.083302775477
E08000002,2023,196160,18.449734910277325,37.47960848287113,12.382748776508972,2.294217587,7.92918633054284,15,1245172.3790305727,10690.612724331477,110920037.9215408,464221.56051620585,1082987.7363489927,2832946.735013351,6078859.16229459,53861.184676679695,849938.3556336963,751001.5571891597,4475080.13883533,76170.60289412057,12.072078578650869,54.49945312159195,274.5778174789952,6347.738473850799,30989.29018298629,5520.940744030346,22813.41832603655,2366.5454757147522,3828.515279308522,14442.020468053379,388.3085384080372,565456.963303124,4332.883134347962
E08000002,2024,198136,18.504461581943715,37.85228328017119,12.5267493035087,2.34781146,8.10802863,13,1274136.0244960226,10551.637846215297,111583316.6941939,629336.187056218,1194489.7623690777,2890476.7389221834,6336035.9098300375,62640.65704945722,847121.4224624267,923503.7281878832,4757629.589187879,82836.45658112787,12.072078578650869,53.25452137024718,316.1498013962996,6430.613439738476,31978.216527183537,6028.635696537113,24011.939219464806,3176.283901240653,4660.95877673862,14588.347089484916,418.0787771082886,563165.2839170767,4275.454346824537
E08000003,2011,502902,9.470035911569251,54.11909278547312,,5.524878025,,220,,,,,,,,,,,,,31.3869393345387,,,,,,,,,,,,
E08000003,2012,506869,9.550199361176162,53.44990520233039,25.306341480737625,5.672055721,5.80363659492975,181,,,,,,,,,,,,,31.3869393345387,,,,,,,,,,,,
E08000003,2013,510783,9.583521769518562,52.765460087747634,26.935117261146125,5.81612587,5.88344881801219,166,,,,,,,,,,,,,31.3869393345387,,,,,,,,,,,,
E08000003,2014,515360,9.578352995963986,52.146266687364175,28.80316671841043,5.871157169,6.16197222998475,135,,,,,,,,,,,,,31.3869393345387,,,,,,,,,,,,
E08000003,2015,523321,9.485382776536772,51.828418886304966,30.78225410407761,6.031349659,6.30224946750481,122,,,,,,,,,,,,,31.3869393345387,,,,,,,,,,,,
E08000003,2016,533446,9.394202974621612,51.60241149057261,32.39690615357506,6.197357178,6.34510866829238,135,,,,,,,,,,,,,31.3869393345387,,,,,,,,,,,,
E08000003,2017,536961,9.404779862969564,51.23556459407666,27.60721914626947,5.974056721,6.40160995272142,121,,,,,,,,,,,,,31.3869393345387,,,,,,,,,,,,
E08000003,2018,540675,9.420816571877744,51.05507005132473,30.191889767420356,6.061942101,6.4279160476196,88,,,,,,,,,,,,,31.3869393345387,,,,,,,,,,,,
E08000003,2019,545947,9.429486745050344,50.99011442502661,34.37513165197354,6.163156033,6.40436493190998,130,1393785.450001206,19799.165774845394,255028744.24680465,124667.78480474719,1578115.389889618,5451910.795546106,6880725.5176750915,72614.82666687926,2024813.0834684756,519230.0687476688,3951654.7121897526,188571.84641731734,31.3869393345387,36.265728678507976,133.00709898008282,2552.9684200136753,12603.284783459001,2890.601816457674,7238.1654486419975,228.3514421816535,951.0631411980812,9986.153959168392,345.40321023344273,467130.95638735016,3708.808883405304
E08000003,2020,547340,9.459202689370407,50.91606679577593,33.657324514926735,5.878163338,6.45973994193742,104,1871319.1752341357,18551.809939216437,295903418.73403317,220094.3660456388,1919071.58069782,5539314.4057241725,9445156.966570897,71436.42958952369,2345173.4052659655,991564.2453348238,5494890.988505323,192380.6868520285,31.3869393345387,33.89448960283633,130.51563852363006,3418.9337070817696,17256.47123647257,3506.1782086049257,10039.264421575846,402.1163555479936,1811.605666194365,10120.426801849257,351.48296644138657,540620.8549238739,4284.673886918488
E08000003,2021,550630,9.553783847592758,51.04607449648584,31.48575268329005,6.007080555,6.58435330711182,114,2144312.470188592,22523.309936404603,335050970.0889876,420998.4823926286,2120715.944046898,6383338.500417531,10828435.221263118,123666.02988265715,2668320.1144308248,1543969.5365577263,6312396.376313019,195041.7592076356,31.3869393345387,40.904618230762225,224.59006934358308,3894.2892145153587,19665.538058702066,3851.435526663817,11463.952883629694,764.5759991148841,2804.0054783751816,11592.790985630152,354.2156424597926,608486.5882516165,4845.940312788669
E08000003,2022,569260,9.422583705161086,52.2367635175491,49.35003337666444,5.508182526,6.63077861099675,119,2494463.8296459923,28026.067300963492,358668300.9379348,711443.710313435,2234919.513764446,7216542.793235113,12015661.579054814,161148.91641251193,2848395.087653578,1732494.4324043132,7517071.507752604,192260.46909499413,31.3869393345387,49.232454943195535,283.08491095898523,4381.941168615382,21107.510766705574,3926.0083507789873,13204.988068286204,1249.7693677993095,3043.415016695909,12677.059328312394,337.7375348610374,630060.6066435984,5003.6803703994265
E08000003,2023,581416,9.32946461741679,52.99630557122611,47.50127275479175,5.961561203,6.62736062621364,154,2818569.1009086487,37415.89502303002,362435751.01596874,949478.9128785247,2543887.712077101,8195796.550908526,13465973.4064567,255902.13910791388,2925402.595055452,1861543.7383844424,8974472.310988296,230384.07823077746,31.3869393345387,64.35305361914708,440.13604563327095,4847.76666089108,23160.65159276095,4375.331452999403,15435.544104373283,1633.045724366933,3201.7415041630134,14096.26936807471,396.2465398798407,623367.3497392035,5031.513744127186
E08000003,2024,588597,9.380272070703723,53.39884505017864,44.561898888373534,5.50809288,6.700136834,168,3318746.604319073,35275.75562849918,370904392.128232,1172074.4969058437,2950049.088222107,8388871.717828343,15650631.383186927,278514.6702061051,3144563.111536612,2245990.223009686,10310511.382515531,243546.52580728504,31.3869393345387,59.93193242320158,473.1839785219855,5638.402173845727,26589.723330541827,5012.001570212059,17517.09808666291,1991.3021930214454,3815.8370209322948,14252.318169865532,413.7746638315945,630149.9873907478,5342.472203454336
E08000004,2011,225157,14.723504043844962,39.81177578312023,,1.107058644,,46,,,,,,,,,,,,,16.628663015011448,,,,,,,,,,,,
E08000004,2012,226057,15.16122040016456,39.492251954153154,3.9945677417642456,1.159741044,6.82479933576783,50,,,,,,,,,,,,,16.628663015011448,,,,,,,,,,,,
E08000004,2013,227866,15.496827082583623,39.10324488954034,4.586028630861998,1.295425057,7.1530402814581,43,,,,,,,,,,,,,16.628663015011448,,,,,,,,,,,,
E08000004,2014,230348,15.622883636931949,38.75874763401462,4.731970757288972,1.399987936,7.59158226510264,53,,,,,,,,,,,,,16.628663015011448,,,,,,,,,,,,
E08000004,2015,232693,15.636052653066487,38.45066246083896,5.178496989595734,1.404568195,7.94136252372178,54,,,,,,,,,,,,,16.628663015011448,,,,,,,,,,,,
E08000004,2016,235021,15.676471464252131,38.21658490092375,7.509967194420924,1.542910814,8.14960501581023,40,,,,,,,,,,,,,16.628663015011448,,,,,,,,,,,,
E08000004,2017,237161,15.725604125467507,38.11545743187118,6.52299492749651,1.579005837,8.3251297775626,36,,,,,,,,,,,,,16.628663015011448,,,,,,,,,,,,
E08000004,2018,239923,15.81048919861789,38.19141974716889,7.477398998845462,1.664775968,8.53341416332977,34,,,,,,,,,,,,,16.628663015011448,,,,,,,,,,,,
E08000004,2019,242077,15.881723583818372,38.45222801009596,8.389892472229912,1.641290188,8.64576250639089,48,761860.0277271364,5922.874761645467,118872311.99116878,43546.80768658802,683810.6316029521,2129304.293866798,3132742.917102735,16576.424292407955,623689.8704915869,141856.85933712692,2434267.7133838106,57408.3008832669,16.628663015011448,24.466904173653287,68.47583327787422,3147.1805571249492,12941.101042654755,2824.7649780976803,10055.7579339789,179.88824913803467,585.9989149614665,8795.979353126475,237.1489273382721,491051.65708088246,2576.4111026309265
E08000004,2020,242181,15.924866112535666,38.54637647049108,7.085609523455597,1.681360245,8.60795275425065,37,827877.2216382351,5057.5470824036165,112618166.45637771,66012.5795135051,721926.3162101218,1816562.047220749,4372763.923788085,16575.342788731232,766195.5984466426,279468.5132691044,3517636.864881633,58131.03231420544,16.628663015011448,20.88333553170404,68.44196195709503,3418.423499936969,18055.767891734216,2980.937052081385,14524.825914839037,272.5753858209566,1153.9654773458876,7500.844604740872,240.03134975165452,465016.5225859077,3163.731252437816
E08000004,2021,242003,16.041536675165183,38.63671111515146,7.26437275570964,1.737145424,8.80727541682075,35,1170474.1246647162,7455.7216505157485,135098777.5094288,120764.3702880673,1039592.6664239062,2356218.099165183,5956319.220238687,40377.92435598359,930130.557109666,450117.55357293034,4407851.250677758,67082.41455460143,16.628663015011448,30.80838522876059,166.84885871655968,4836.609978656116,24612.584225148803,4295.784211038319,18214.0355726076,499.02013730436107,1859.9668333571499,9736.317728148755,277.1966238211982,558252.4907105648,3843.467052514498
E08000004,2022,244584,15.969973506034735,38.96616295424067,16.05174500376149,1.768497944,9.14607760308269,32,1666480.3720080494,12578.773249504626,137510758.2202411,347607.5464654767,1372757.7291550392,3484101.5115299397,8039763.845704598,82153.00442891278,1012846.1695539035,739093.6960991771,5851766.218484887,93616.44090193899,16.628663015011448,51.42925640886005,335.8887107452359,6813.529797566682,32871.17655163297,5612.622776449151,23925.38440161616,1421.2194847801848,3021.8399245215433,14245.009941492248,382.7578292199775,562223.032660522,4141.097412561343
E08000004,2023,247251,15.871321046224285,39.392762819968375,17.290122183530094,1.886899114,9.45674145947039,41,1789754.3658446786,10614.580834697126,144200232.79729545,658637.919549804,1519298.781649841,3543204.854331608,8768585.997926073,48784.007831316005,1082082.4787583994,1026433.0972329639,6588158.116212329,94017.52852850857,16.628663015011448,42.93038586172402,197.30560374403342,7238.6132547277,35464.30953939953,6144.762939886355,26645.627788006233,2663.843299116299,4151.380974123316,14330.396456765018,380.2513580471204,583213.9518032098,4376.4533965824185
E08000004,2024,250725,15.798584106092331,39.77624887825306,17.97188154352378,1.988386154,9.709224264,38,1756142.2785738641,10830.060966166988,143805328.4698136,917141.0660085264,1635475.4933248274,3628016.0162018132,8837301.275267584,61503.587982961435,1037203.1702679546,1250405.2251095683,6874325.009978052,99413.91189621427,16.628663015011448,43.19497842722899,245.3029733092489,7004.256769663432,35246.988833453324,6522.9853158832475,27417.788453397356,3657.9561910799735,4987.158141826975,14470.10077256681,396.50578082047764,573557.9956917482,4136.815914918555
E08000005,2011,211929,14.644527176554412,40.30264852851663,,1.286574602,,42,,,,,,,,,,,,,15.474690050324924,,,,,,,,,,,,
E08000005,2012,212345,15.150815889236856,39.868610044973984,3.7910004944783258,1.427642345,6.87678289160992,35,,,,,,,,,,,,,15.474690050324924,,,,,,,,,,,,
E08000005,2013,212503,15.496722399213189,39.33544467607516,3.811710893493269,1.576696754,7.21239316529731,23,,,,,,,,,,,,,15.474690050324924,,,,,,,,,,,,
E08000005,2014,213462,15.725047080979284,38.95681666994594,4.066297514311681,1.600981355,7.83071182945328,39,,,,,,,,,,,,,15.474690050324924,,,,,,,,,,,,
E08000005,2015,214560,15.89392244593587,38.59852721849367,4.558165548098434,2.027720213,8.14207251734952,26,,,,,,,,,,,,,15.474690050324924,,,,,,,,,,,,
E08000005,2016,216251,16.006862396012043,38.25924504395356,5.387258324816995,2.034370661,8.35762714687901,31,,,,,,,,,,,,,15.474690050324924,,,,,,,,,,,,
E08000005,2017,218492,16.095326144664334,37.94463870530729,4.975010526701206,2.057369947,8.4807890232425,25,,,,,,,,,,,,,15.474690050324924,,,,,,,,,,,,
E08000005,2018,219969,16.233196495869873,37.82987602798576,5.900831480799567,2.10748148,8.62933100893441,31,,,,,,,,,,,,,15.474690050324924,,,,,,,,,,,,
