utla,year,population,pct_age_65plus,pct_age_15_44,international_in,intl_in_per_1000,asylum_supported,asylum_per_1000,diabetes_prev,hiv_prev,items_total,items_antituberculosis,items_oral_glucocorticoids,items_oral_hydrocortisone,items_oral_dexamethasone,items_inhaled_corticosteroids,items_conventional_dmards,items_transplant_immunosuppressants,items_proton_pump_inhibitors,items_statins,items_metformin,items_insulins,items_fluoroquinolones,items_all_antibacterials,items_vitamin_d,items_levothyroxine,mg_pred_equivalent,adq_antituberculosis,adq_oral_glucocorticoids,adq_oral_hydrocortisone,adq_oral_dexamethasone,adq_inhaled_corticosteroids,adq_conventional_dmards,adq_transplant_immunosuppressants,adq_proton_pump_inhibitors,adq_statins,adq_metformin,adq_insulins,adq_fluoroquinolones,adq_all_antibacterials,adq_vitamin_d,adq_levothyroxine,rate_total_items,rate_antituberculosis,rate_oral_glucocorticoids,rate_oral_hydrocortisone,rate_oral_dexamethasone,rate_inhaled_corticosteroids,rate_conventional_dmards,rate_transplant_immunosuppressants,rate_proton_pump_inhibitors,rate_statins,rate_metformin,rate_insulins,rate_fluoroquinolones,rate_all_antibacterials,rate_vitamin_d,rate_levothyroxine
E06000065,2019,610660,24.57144728654243,30.822388890708414,2601.0,4.259325975174402,,,6.78575508510753,0.786941707,13889736.78761081,293.8082458847,99521.6948735732,6087.7700277744,3804.17568936,266212.3866157137,48743.9390194982,9840.4643822101,861108.4462966205,928937.1204847787,232053.4772933629,81677.2480600868,3880.3437752999002,325823.9617194676,288259.8677329506,501146.298037344,19908886.833562467,,,,,16846581.888419043,,,33708192.225923546,37862864.112617135,6754682.031734428,,59238.31746167433,3874792.949232573,,9912022.95899883,22745.450475896258,0.48113229274015,162.97398695439884,9.969164556012183,6.229613351717814,435.9420735199845,79.82173225608064,16.11447349132103,1410.12747895166,1521.201847975598,380.0043842618853,133.75241224263388,6.3543441117805335,533.5603473609989,472.04642146685654,820.6633773906003
E06000065,2020,610899,24.81375808439693,30.85861983732172,2225.0,3.6421732561356297,,,6.83589794500149,0.715219378,14024307.983493412,279.9460725936,90326.9372714722,6195.4776842921,3364.0880796309,287608.71052422,50206.0671475023,9945.6511635773,932992.1649837217,960941.8200449405,236995.6761762883,82129.06795112039,3960.493830867,292334.5541657133,298699.55638357,509954.5180974077,17941347.716543484,,,,,17377449.307864733,,,36198982.79221731,39799276.61436349,6882314.359328044,,61364.0160108319,3396751.0429641223,,10086509.36254437,22956.835718332182,0.45825262865645544,147.8590360623805,10.141574440770242,5.506782757265768,470.7958443608846,82.18390789230675,16.280352666442898,1527.2445444888954,1572.9962236719007,387.94575891643024,134.4396830754681,6.483058297471431,478.53172810188477,488.9508026426136,834.7607674876006
E06000065,2021,618627,25.05807215010014,31.03582611169574,2268.0,3.666183338263606,,,6.99325691305053,0.709335268,14064418.991099032,220.9682036786,88144.9327637418,5888.8528961835,3320.7899988149,277163.4204394385,50148.44641523,9854.8760179243,961283.9530426908,979145.7494476184,238369.9643798057,81833.1453715179,3575.2861910834,298314.5056099925,303823.2384360918,506463.3758210116,17242199.04129604,,,,,15208276.363163827,,,37223281.89360627,40997642.55458778,6929342.92826924,,56222.02847818361,3416473.692618071,,10012968.853355166,22734.893548291668,0.35719133448523904,142.48478123932807,9.51923032163727,5.368000424835806,448.0299444405732,81.06410876866028,15.9302390906383,1553.8991234503033,1582.7724128555953,385.320984017519,132.28188451444552,5.779389181337704,482.22031306424145,491.12508577235036,818.6894135254548
E06000065,2022,623520,25.423402617397997,30.892834231460096,4433.0,7.10963561714139,,,7.2066952942991,0.849087059,14574079.588616055,191.9859396214,94105.9871902914,6026.7126348684,3378.9638359063,281325.5650921495,51133.8201272032,9624.7866897901,990355.6885451856,1035809.7850009757,247016.7813054135,84976.2494786652,3671.1472246064,344216.3175600086,310720.8193944894,512498.5001761601,18086731.555183433,,,,,13813315.872827524,,,38577562.842492096,44236546.610149965,7235272.868319751,,56442.98566242995,3833828.173891815,,10193532.895667052,23373.876681768113,0.30790662628528354,150.92697458027232,9.665628423897228,5.419174743242078,451.18932045828444,82.00830787657685,15.436211652858129,1588.3302677463203,1661.2294473328452,396.1649687346252,136.2847213861066,5.887777817241467,552.053370477304,498.3333644381726,821.9439635876316
E06000065,2023,628076,25.764079506301787,30.958196141868182,5096.0,8.11366777268993,242.33333333333331,0.3858344106976438,7.50040704090309,0.903111279,15027446.783166615,249.7478817165,92908.0833393067,6596.5919664273,3050.5434917544,284163.5486530756,51534.737807185,9863.3540073661,1017471.7851990768,1124175.4788108245,255496.6950800988,86887.3779244306,3529.8044848993,355654.2374328865,322644.6076462179,517353.2869253152,17652434.615745157,,,,,12973738.08915771,,,39510756.758000396,48771937.71318087,7567596.006486741,,52253.77024955137,3859444.638966077,,10324796.822390692,23926.159864676592,0.3976395877513231,147.92490612490639,10.502856288772854,4.856965545179882,452.4349738774855,82.0517545761739,15.704077225313657,1619.9819531379592,1789.8717333743439,406.7926414639292,138.33895567483967,5.6200276477676265,566.2598752903892,513.7031309048872,823.7112816368007
E06000065,2024,633692,26.167286315749607,31.062251062030136,4863.0,7.674075102731296,296.75,0.4682874330116208,7.829379553,0.965052843,15666125.386329902,142.6706569437,91587.4610921003,7208.3100907884,3044.0100003951998,293426.23846784653,51537.0033290931,10022.5253510197,1046671.1134159782,1241605.2843475742,268591.5714689902,91395.7875280184,3010.9379414205,345291.5869222814,348293.6020845654,525146.6789056998,16999169.421747807,,,,,12519858.672025329,,,40404246.61735388,55511515.57262044,7974486.450820507,,44629.56995937748,3611831.203341002,,10533911.512303442,24721.987000514295,0.22514195688709973,144.5299310897097,11.375100349678393,4.80361121869173,463.0423588554795,81.32815836256904,15.816083130321513,1651.7032145205844,1959.3198025974357,423.85192091582377,144.22745991430915,4.751421733934625,544.8886634552455,549.6260045646235,828.7096553305072
E06000065,2025,639133,26.659239939105007,31.125133579395836,,,402.0,0.628977067370954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E06000066,2011,531581,21.20542306816835,34.03940321418561,,,,,,0.458882123,9810069.4249586,492.9194221939,74453.5457711798,3036.7896288639,2609.7484931136,181987.2007489413,26766.3156040274,678.6771366555,469528.8776819153,604511.280571241,146546.3891794958,59765.4602715468,9429.4817361477,350560.9688304984,130739.9163800511,300157.7256078147,17280951.796160426,,,,,,,,,,,,,,,,18454.514786944226,0.9272705800130178,140.06058488015898,5.712750510014279,4.909408901209035,342.35083787596113,50.35228046906755,1.2767144360981675,883.2687354926442,1137.1950475491808,275.6802616713084,112.42963964390526,17.738560513162998,659.4685830202704,245.94542765834575,564.6509668476012
E06000066,2012,535842,21.91784145326421,33.65413685377406,2529.0,4.719674829520643,,,6.05348448198552,0.56835109,10290119.562654957,398.88075371,80840.6140630539,3141.6681161288,2646.3137680228,190745.6853225373,30188.4799060753,455.3768624984,534160.7753389351,653628.8120853702,156496.3329083995,62115.0796196539,9067.6266275669,372029.2954607007,145101.9303751196,322884.5961599631,18488568.38131103,,,,,,,,,,,,,,,,19203.645034646328,0.7443999419791656,150.86651300766627,5.863049399130341,4.938608336081905,355.9737484604367,56.33839808390402,0.8498342095214634,996.8624619550822,1219.8163116839855,292.05686173984026,115.9205131730135,16.92220211847317,694.2891663227233,270.7923797968797,602.5742591285549
E06000066,2013,539465,22.448722345286534,33.32876090200477,2707.0,5.017934435042124,,,6.34815443792246,0.60533309,10596393.785103194,340.2791176724,82771.9368764714,3231.9467053351,2642.3324473041,196027.9906025045,33274.1468103057,339.6647865604,566138.8562373577,681677.5383387516,165908.2490006401,64462.3123077966,8862.0066802947,361280.3475756107,162459.7359895111,332231.6728456685,18970553.335049346,,,,,,,,,,,,,,,,19642.411991701396,0.6307714451769809,153.4333772839228,5.991022040975967,4.898060944276458,363.3748076381313,61.67989917845587,0.6296326667353768,1049.4450172622091,1263.6177293035723,307.542192729167,119.49303904386123,16.427398775258265,669.7011809396545,301.14972424441083,615.8539902415699
E06000066,2014,544312,22.91737091961963,32.9867796410882,3010.0,5.5299166654418785,,,6.53283269880995,0.646549523,10754868.169489073,318.9339405623,84168.9956774473,3207.3997332196,2837.6085418233,203285.4862778116,36793.5630297183,299.8276239353,597562.6312615216,690176.4361153601,171492.0658002375,66138.6869381938,8931.0076170891,346732.5300431085,176968.6219270626,337177.815782582,19302441.22580203,,,,,13395718.695633583,,,23287708.249590885,27468629.20566009,6047744.762876648,,98141.77581187134,4022780.7356215534,,8266487.449611488,19758.64608806911,0.5859395724553198,154.633731531635,5.892575826400299,5.213202247650796,373.47235827578965,67.59645760100511,0.5508377987905834,1097.8310808167405,1267.9794605214659,315.0620706510926,121.50877977739569,16.407883010275544,637.0106300120308,325.12349888862013,619.4568846223893
E06000066,2015,548792,23.265645271796966,32.68633653551801,3226.0,5.878365573842185,,,6.67579566169224,0.723497629,10947771.979534183,270.4883755817,85854.95842112051,3359.0509049198,2854.6493327905,210036.4187819593,39286.4501417471,210.263063036,631040.6822055482,697385.9674235686,176264.365909656,67354.9501227021,7927.9955402163005,337570.6696648498,191648.0917105413,347773.8166792831,19682895.158690043,,,,,13396053.978600068,,,24874740.06248391,28110551.51732436,6150325.814252125,,92051.6441773769,4027693.5411206596,,8394137.421872055,19948.854902283896,0.4928795893192685,156.44353128529661,6.120808803553623,5.201696330832993,382.72500106043697,71.5871407413867,0.3831379885931282,1149.8722324770554,1270.7655494678652,321.186106775711,122.73311222230298,14.44626660049035,615.1158720696544,349.21808574203214,633.7078832768756
E06000066,2016,554806,23.560487810153457,32.383571915228025,3687.0,6.645566197914226,,,6.77970473122116,0.776474178,11108755.521080516,308.9214041912,87453.2891629496,3672.4488135216,2859.6461191943,218312.2257014392,40485.5221090115,252.5736657156,648261.1852871643,698063.8098089531,179713.2722392427,69309.6307305407,6284.1133576992,331539.4231406039,200785.3772949083,354370.9329724129,19759734.57646312,,,,,13384213.316078816,,,26098225.30050749,28932241.726344727,6250853.988199324,,77978.36819667126,4052672.2997799385,,8506814.304148667,20022.77466552365,0.5568097752929854,157.6285929909727,6.619338676080648,5.154317219342076,393.49290689257,72.97239415040843,0.45524681729397304,1168.4466016718713,1258.2124378772996,323.92092414148857,124.92588531944625,11.32668600862139,597.5772128286354,361.90195725155877,638.7294531285041
E06000066,2017,558895,23.891786471519694,32.01263206863543,3164.0,5.661170702904839,,,6.86830832840608,0.808793664,11034093.255553171,346.1960708462,85259.5170461257,3874.6601484906,2726.2922719164,222973.0986396505,40270.0835806383,218.4627960497,652630.7490618909,705296.9421881817,181404.6245167287,69691.6449739052,5832.5566958211,319120.0417854973,206823.2596853577,350937.7816091394,19076164.667337127,,,,,13170935.809647132,,,26679636.194542754,29976082.085284006,6308227.490497591,,77463.3600456825,3991011.6124610477,,8515352.009885669,19742.69452321665,0.6194295365787849,152.5501517210311,6.932715713131447,4.878004404971238,398.9534682536979,72.05303962396925,0.39088343257624414,1167.7162061959596,1261.9489209747478,324.5772900396832,124.69541680262877,10.43587202573131,570.9838910448246,370.0574520891361,627.9136181378244
E06000066,2018,562159,24.189775490564056,31.807193338539452,3083.0,5.484213541008861,,,7.06600082914028,0.859719098,11088655.584208025,299.9353638338,82998.5026749128,4010.8688507349,2570.1766509508,227068.6748473668,39960.3752305465,228.1807429938,661062.1471793221,720539.793972353,184784.9722373266,70820.4797845214,5515.9631407159995,307667.5142044587,215037.653198447,349745.3779535617,18460601.60514013,,,,,12985277.255085988,,,27142988.310384333,31372888.633368623,6430550.136758201,,78327.42300592687,3931402.2116083265,,8591998.370954167,19725.12329111163,0.5335418695312181,147.64239774674567,7.134758761729155,4.571974567605962,403.92251097530556,71.08375963125468,0.40590072024783025,1175.9344725946255,1281.7366509694818,328.70588612354624,125.97944671262296,9.812105010710491,547.2962528474305,382.5210540050893,622.1467199734625
E06000066,2019,564987,24.549945396973737,31.646745854329392,2933.0,5.191269887625732,,,7.36462289971711,0.948912859,11074194.092129394,244.5757597427,83729.5010124585,3961.4718820997,2980.5900775854,227361.8012272009,40194.4408305843,185.905881295,676040.5662473406,727422.1205830503,186102.4413327217,72227.5456591972,4831.4836356344,301381.63061669527,214814.59454808608,349883.4224499437,18658248.418548115,,,,,12758594.742055338,,,28373696.728203755,33226615.486863464,6590745.013609087,,69619.13874116434,3735010.625853377,,8699529.723599343,19600.794517624996,0.43288741111335305,148.19721694916606,7.011615987800958,5.2755020515257876,402.4195268691154,71.1422401410728,0.3290445289803128,1196.5595071166958,1287.5024037421222,329.3924308572086,127.83930543392538,8.551495230216625,533.4310888864617,380.2115704398262,619.2769434516966
E06000066,2020,566310,24.810792675389806,31.669933428687468,2375.0,4.193816107785488,,,7.40377655064011,0.910584092,11247057.746952793,312.5486368718,76583.1568437027,4220.3647416814,2466.5166397139,250358.3974694102,41312.5656813953,175.5486057694,745945.2009572596,750050.0140862451,193421.5246633254,73150.8527625431,4276.4387422372,268092.8877341914,220586.6158741464,351857.699822741,17444140.995858245,,,,,13807531.70889266,,,31628178.684762616,35999832.20564574,6974885.06687822,,64581.36176907824,3074677.8875389723,,8885034.7043355,19860.24923973229,0.551903792749201,135.23186389734016,7.452393109218273,4.355417774211828,442.0871915901365,72.95044354045541,0.30998676655789237,1317.202947073616,1324.451297145106,341.5470760949399,129.17104194265173,7.551409549958857,473.40306145784353,389.5156643431096,621.3164164905105
E06000066,2021,573100,24.9237480369918,31.810155295759902,2631.0,4.590821846100157,,,7.57100112816991,0.909842551,11284111.067921994,363.2945201294,73230.5515179341,4032.5808791204,2716.1335899551,240951.27977634288,42089.1903685592,218.6324357298,798547.0599347805,761425.1211675236,194583.8521579367,72651.911826122,4102.17386501,262036.4261034911,218916.0262054048,347641.5930540562,16426993.060114792,,,,,12152952.417653946,,,33663782.210603006,37684884.00681915,6994284.004934536,,62307.611751703516,2952978.008598662,,8746652.127005545,19689.60228218809,0.6339112199082184,127.77970950607939,7.03643496618461,4.739371121889897,420.43496732916225,73.44126743772325,0.38149090163985344,1393.3817133742461,1328.6077842741643,339.5286200627058,126.77004331900541,7.157867501326121,457.22635858225635,381.9857375770456,606.5984872693356
E06000066,2022,577172,25.17966914541939,31.778395348353698,4573.0,7.923114773412432,,,7.77616146738504,0.963563979,11464242.124581723,190.0256776568,77785.2523973137,4322.3694320755,2822.1150998778,241019.0857610671,42556.2439934394,183.75243801439998,809889.1131690472,783309.4494030587,196416.4466239058,73815.4205998773,4044.9533636572,295610.0228848288,216628.52587308,346907.1748567486,16945644.281631354,,,,,12613518.569770606,,,34502545.82308206,40083849.25894757,7063193.133484764,,62070.88206764874,3202068.9543417487,,8739530.205889419,19862.78288721858,0.3292357870042206,134.7696222223422,7.48887581531242,4.889556492480231,417.58624077582954,73.73234320694594,0.31836686120324614,1403.202361114273,1357.150813627582,340.3083424419511,127.89154809983383,7.008228679938043,512.1697221709106,375.32750353981135,601.0464382484746
E06000066,2023,583076,25.3126522100035,32.04848081553691,5486.0,9.40872201908499,285.6666666666667,0.48993041501736767,8.0022860809754,1.097603798,11810807.22398947,188.93986117,76890.3001680493,4450.5428632756,2584.7112099309,243388.7170295517,43288.3889157886,183.6572118673,827284.1454576236,825824.2881914894,199773.52474127882,77145.173443862,3924.3630851973003,307325.1022219017,214042.8122427472,349949.6088200644,16694734.735384664,,,,,12859738.421893187,,,35953326.9572882,44007404.20124008,7272004.621995181,,61042.431631836946,3271236.30405512,,8928198.792806312,20256.033902937987,0.3240398527293183,131.8701167052825,7.632869237073041,4.4328890400752226,417.42194333080374,74.24141778394,0.31497988575640223,1418.8272977409868,1416.3235807879066,342.62004394157674,132.3072351526422,6.730448663977423,527.0755479935749,367.09247549675723,600.1783795252495
E06000066,2024,588173,25.536194282974567,32.25921625100098,4936.0,8.39208872219568,249.25,0.42376987722999865,8.171172962,1.244986415,12080511.686657762,154.7527536678,74045.6227854641,4631.551150986,2766.5475663309,246158.9913613129,43220.98977391,243.90720405300002,834972.6714650292,876589.5569465137,202201.8222922235,80594.0317687177,3037.1807026946,300980.6233338515,209312.6436292892,349070.5565808778,15596990.485175597,,,,,13841162.465915516,,,36550050.16142225,48478459.75016093,7367041.070570167,,49569.48071790755,3034149.4935242455,,8959699.8762623,20539.044952178632,0.2631075443242039,125.89089058060146,7.874470863140606,4.703628977071201,418.5146060110085,73.4834645145391,0.41468616215467224,1419.6038775411812,1490.3600759411156,343.77950414626906,137.02436488706164,5.163754036133247,511.721250948023,355.86918071602946,593.4827960155903
E06000066,2025,590972,25.874999153936226,32.36346222832892,,,348.25,0.5892834178269021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000008,2011,122725,11.950295375840293,55.4231004277857,,,,,,1.399895906,1427002.2362933275,74.328656137,12439.6990212283,695.5250196697,346.4995198959,27438.9645171073,5688.7812490254,1665.2403952847,60863.7410197497,69041.1640333363,19966.906488504403,9252.0310955377,2134.4280307813,66246.216634018,29420.2404150668,38404.47221678,2730036.320791329,,,,,,,,,,,,,,,,11627.64095574111,0.6056521176369932,101.362387624594,5.667345851861479,2.8233817062204114,223.58088830399103,46.3538908048515,13.568876718555307,495.9359626787509,562.5680507910881,162.69632502346224,75.3883161176427,17.391957879660215,539.7939835731758,239.72491680641107,312.93112419458134
E07000008,2012,124679,12.000417071038427,55.16807160788906,5038.0,40.40776714603101,,,3.45483679849349,1.632125854,1484858.6010437943,116.7201641116,14156.0928525578,730.7104698601,359.8122083741,28823.1024483694,5859.8684238087,1686.1376649933,65324.74383647,72453.4539547288,21867.223580445,9477.9971157423,2089.3262384044,70655.0725242097,31308.3650789309,39517.7900506071,3060558.1310455347,,,,,,,,,,,,,,,,11909.452281810041,0.9361653856030285,113.54031434770731,5.860734124111519,2.8859086804842837,231.17848593884614,46.999642472338564,13.523830516713318,523.9434374391036,581.1199476634301,175.3881855039341,76.01919421668686,16.757643535835225,566.695855149702,251.11177567137128,316.9562640910426
E07000008,2013,127819,11.826097841478965,55.516785454431655,5830.0,45.61137233118707,,,3.36203776085326,1.481255054,1528067.6168209321,61.7338503935,13473.6356900898,831.7118323533,391.8583781756,28910.6073601275,6317.335948007,1723.3092069194,67927.1860445532,76634.5252458082,23431.2775860882,10317.2080201577,2083.9819287192,67864.6314198316,32938.2001953271,41072.891961788,2905049.5397469397,,,,,,,,,,,,,,,,11954.933279253726,0.4829786682222518,105.41183775565293,6.506949924137257,3.065728711502985,226.18395825446527,49.42407582602743,13.482418160988585,531.4326199121664,599.5550367770691,183.31607653078336,80.71732700269678,16.30416392491883,530.9432198642736,257.6940845674516,321.3363581454088
E07000008,2014,130432,11.84448601570167,55.38441486751717,5824.0,44.65161923454367,3.25,0.024917198233562317,3.34631918068042,1.61221993,1577119.2660984478,76.7956047693,13275.1869812272,865.4387400689,365.1065690952,30765.4072249413,6721.1301488243,1664.6497146667,71665.2656387741,79670.7783422965,25091.477460215,10533.4755681792,2243.3461064372,66154.4445145968,35654.8092971814,43243.643208482004,2711394.2643860066,,,,,2398618.004796226,,,2909237.908686952,3204469.978467488,902059.0157862399,,31194.76553525534,775972.1736948596,,1118996.171730769,12091.505658875489,0.5887788638470621,101.77860479964426,6.635171890861905,2.7992100795448964,235.87315401850236,51.529763775946854,12.76258674762865,549.4454247329958,610.8223315006785,192.37209779973472,80.75836886790971,17.19935373556489,507.19489476966396,273.3593696116091,331.5416708206729
E07000008,2015,133654,11.611324763942719,55.559130291648586,6369.0,47.65289478803478,2.0,0.014964011552216919,3.33581397777865,1.611772895,1637924.3872001788,214.0421452472,13279.6506211152,1063.6116710744,476.188396813,32189.7219770852,6823.7870349731,1666.7921610547,77277.56572620341,83548.1273227362,26880.0846772579,11025.4155771284,2397.9849979404003,64781.4668340365,39144.8790969083,45585.7658903074,2847916.6328302445,,,,,2352551.5391042233,,,3104929.7158693867,3363151.313166371,955874.5827578335,,33220.922092047556,780900.4788062238,,1144969.294835148,12254.959725860646,1.6014645670701964,99.35842265188622,7.957948666515032,3.5628443354706927,240.8436857638769,51.05561401060275,12.470948576583567,578.191193127055,625.1075712117572,201.11694881752808,82.49222303207088,17.941737605611504,484.6953090370397,292.88221150813513,341.07296369960795
E07000008,2016,136054,11.488820615343908,55.37139665132962,6532.0,48.01034883208138,4.0,0.029400091140282535,3.35488678125355,1.737773538,1664848.0203903425,202.0724366,13523.386930324199,1097.9226202364,457.5308024231,33203.7130206971,6847.4055732537,1584.5304578737,78833.1899288313,86948.2480481719,27575.498441673,11292.5628654511,2357.7720948421,62857.4018879892,41640.2405841981,47404.465847711,2755376.0347192483,,,,,2329315.189178618,,,3095590.977160976,3494728.1983287456,944118.8728189139,,32541.516247621454,773887.5172241443,,1139774.3399638075,12236.670883548755,1.4852370132447412,99.39720206920929,8.069756274981993,3.362861822681435,244.04804725107016,50.32858698203434,11.646334969010098,579.4257421967109,639.0716042760367,202.68054185597632,83.00059436290812,17.329678619093155,462.0033360870625,306.05671706967894,348.42390409477855
E07000008,2017,138462,11.403128656237813,55.52714824283919,6118.0,44.18540827086132,4.333333333333333,0.031296191975656376,3.34640634325177,1.849129915,1695413.9530848514,216.9777340912,13038.7267998319,1129.3171567373,337.98640664479996,33616.7370834227,6777.4745875371,1697.5314529109,82257.5415120861,93557.9371280675,29780.0177240692,11777.4732185701,2309.5992653782,61453.7439744898,44037.0462094875,48783.1914510195,2737867.423054502,,,,,2287388.023136792,,,3160121.0534590357,3842148.379730728,978051.328685917,,31266.033913584964,764329.1844853754,,1167907.861414072,12244.615512449996,1.5670561893602577,94.1682685490019,8.156152278150683,2.4410048001964433,242.78673631337622,48.94826441577545,12.259908515772558,594.0802639864086,675.6939602783976,215.07718886098135,85.05924526996648,16.680383537564097,443.83111593426213,318.0442735876088,352.3218749622243
E07000008,2018,141726,11.27880558260305,55.689852250116424,6782.0,47.852899256311474,6.0,0.042335210194318615,3.36015228276355,1.733493209,1717665.9214578536,281.03711250419997,12912.5646719654,1179.3392213695,292.5535304455,33984.4450201463,7359.4712103049,1656.7381070627,83636.241150318,97168.294619304,30809.6423173817,12102.0474846193,2074.86514032,60254.5736569684,44157.5221150074,50295.4679569926,2663394.8064864827,,,,,2248265.972811427,,,3238918.8202427174,4134465.5717461943,1009857.6637382058,,30426.55266638696,756529.8311896104,,1190029.8279011517,12119.624638089366,1.9829608717116123,91.10935658923134,8.321262304513638,2.0642192007500384,239.789770544193,51.92746010121572,11.689725999906157,590.1263081602389,685.6066961552856,217.38878058635464,85.39045400716381,14.6399753067186,425.1483401561351,311.56966339985183,354.8782012968164
E07000008,2019,143153,11.341711315864844,55.65723386865801,7038.0,49.16418098118796,4.5,0.03143489832556775,3.39085037736606,2.005145788,1726930.8546925439,159.7617549961,12370.6152099463,1171.2891653109,264.6754039813,35268.5524994315,7558.963501090499,1555.8188805235,87556.2359353818,99409.0982096166,32164.8471453126,12521.9397802779,1704.8148480654,57951.0151865636,44352.5092410786,51203.971113811,2506957.017534921,,,,,2302062.0114653693,,,3429000.508704365,4352783.849849005,1041499.2603114372,,27399.43888615312,723691.0446190565,,1212341.0119948692,12063.53240723243,1.116021005470371,86.41534029986309,8.18207907141939,1.8488987585401633,246.3696359799061,52.80338868965721,10.868224071612191,611.6269720884774,694.4255321901503,224.68859992673993,87.47242307375954,11.909040313967573,404.8187267229021,309.82591521713556,357.68702796176814
E07000008,2020,143741,11.4434990712462,55.437209981842344,6424.0,44.69149372830299,5.5,0.0382632651783416,3.43151058877618,1.942148209,1829578.888334892,44.7269404104,11147.1621585507,1237.8424106771,274.5253933448,40299.116648705996,7721.9118216864,1548.3904384535,104635.9649421248,113303.1228947067,36079.1428230337,12547.6758936914,1689.2183699432,50967.1367108888,48357.443476293796,56583.4458404457,2325518.644016024,,,,,2473874.122670785,,,3820699.237488629,4611382.624065277,1071279.9270908467,,27436.164762126606,616484.8252091773,,1213598.688738225,12728.302212555165,0.311163414825276,77.55033121065458,8.611616801588273,1.9098614406801122,280.35923396042875,53.72101085762865,10.772086172028162,727.9479406858502,788.24498851898,251.00105622636337,87.29364547130882,11.751820078775019,354.5761940635504,336.4206696509263,393.64861689041885
E07000008,2021,145022,11.547903076774558,55.39918081394547,6371.0,43.931265601081215,5.0,0.03447752754754451,3.48249568653643,1.632637143,1870559.9811813983,15.4692246017,10528.5884613468,1492.7411057724,385.7571372935,39564.1328706872,8068.1476412074,1483.8479734075,111825.83234013889,117943.9765603057,37886.2162921625,12458.9466858155,1378.1209867197,51363.5457354749,50491.495595455,58139.5895384184,2173420.010556832,,,,,2148815.0674459557,,,4018702.818769369,4893266.884199267,1104481.464556111,,23339.86750885592,616199.5826363065,,1235763.841252904,12898.456656103199,0.10666812346885302,72.59993974256872,10.293204519123996,2.6599904655397113,272.8146961887659,55.63395651147688,10.231881875905033,771.0956430068466,813.2833401849767,261.24461317705243,85.91073551471845,9.502840856695537,354.1776126068796,348.16438606180446,400.9018599827502
E07000008,2022,148886,11.477909272866489,56.132208535389495,7078.0,47.53972838278952,6.0,0.0402992893891971,3.53890062155864,1.816228151,1903288.5069778126,4.9126529113,11117.347648057501,1611.0617975554,490.4267882834,40008.75111535,8124.686629613399,1359.4011255277,112701.5887338172,120861.4770962716,38450.0397023277,13010.7983262451,1225.8160392821,58795.5336643087,51016.2145172893,57929.4807649348,2296757.5422490845,,,,,1913790.8362180353,,,4128056.462495933,5246431.683030444,1146303.68073689,,20614.281079902714,684589.0107563642,,1246823.854140359,12783.529055638628,0.03299607022352673,74.67020168489651,10.820774267260857,3.2939751775412063,268.72070654964205,54.56984961388847,9.13048322560684,756.9656565010627,811.7719402514113,258.251546165037,87.38765448897209,8.233252550824792,394.90303765504274,342.6528653956,389.0861515853391
E07000008,2023,150619,11.436140194796142,56.36141522649865,7481.0,49.66836853252246,4.666666666666667,0.030983253551455436,3.66815743370439,1.718533993,1948673.6045948495,3.5104518704,10516.235483853201,1602.3292554385,349.69249112660003,39888.4733765547,7935.8216922082,1277.7286531239001,115095.9226378836,129388.95300989521,39692.173408293,13836.4753148294,1090.4267014264,57968.1966728524,54124.91551379,58343.6528626194,2112456.6842651623,,,,,1884075.3180816937,,,4212125.242780303,5739556.751700191,1187569.2246618497,,17996.94753326244,651793.8258033448,,1261562.4067420792,12937.767510040894,0.023306832938739464,69.82011222922209,10.638294341606969,2.3217023823461846,264.83028951563017,52.68805192046289,8.483183749220883,764.1527472489101,859.0480152563435,263.5270012966027,91.86407634381719,7.239635779193861,384.86642902191886,359.34985303175563,387.3591835201362
E07000008,2024,151666,11.500270330858598,56.24596152070998,7439.0,49.04856724644943,,,3.78716101,1.654095531,2030105.7696976233,4.2654592773,10767.2431026581,1470.8908759497,283.768303217,41540.179926227305,8364.4197458363,1265.9214758835,118448.4464849327,141497.4446982522,40844.210757651905,14916.598833148,849.4799105299,59016.4009244452,59094.2276027954,58669.4943688279,2009041.3640763392,,,,,1897949.4265025777,,,4290759.803746104,6376786.4022928495,1225541.0344764567,,13676.404378678964,643113.056800233,,1283656.1827098462,13385.371604035337,0.028124030944971186,70.99312372356428,9.698224229225405,1.8710080256418709,273.8925001399609,55.15026272095459,8.346771694931627,780.9822009213185,932.9542857216,269.30367226439614,98.35163341255127,5.600991062795222,389.12083739562723,389.6339825853876,386.83353137043173
E07000008,2025,149872,11.831429486495143,55.830308529945555,,,11.0,0.07339596455642149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
