utla,year,population,pct_age_65plus,pct_age_15_44,international_in,intl_in_per_1000,asylum_supported,asylum_per_1000,diabetes_prev,hiv_prev,area_name,tb_count,tb_denominator,items_total,items_antituberculosis,items_oral_glucocorticoids,items_oral_hydrocortisone,items_oral_dexamethasone,items_inhaled_corticosteroids,items_conventional_dmards,items_transplant_immunosuppressants,items_proton_pump_inhibitors,items_statins,items_metformin,items_insulins,items_fluoroquinolones,items_all_antibacterials,items_vitamin_d,items_levothyroxine,mg_pred_equivalent,adq_antituberculosis,adq_oral_glucocorticoids,adq_oral_hydrocortisone,adq_oral_dexamethasone,adq_inhaled_corticosteroids,adq_conventional_dmards,adq_transplant_immunosuppressants,adq_proton_pump_inhibitors,adq_statins,adq_metformin,adq_insulins,adq_fluoroquinolones,adq_all_antibacterials,adq_vitamin_d,adq_levothyroxine,rate_total_items,rate_antituberculosis,rate_oral_glucocorticoids,rate_oral_hydrocortisone,rate_oral_dexamethasone,rate_inhaled_corticosteroids,rate_conventional_dmards,rate_transplant_immunosuppressants,rate_proton_pump_inhibitors,rate_statins,rate_metformin,rate_insulins,rate_fluoroquinolones,rate_all_antibacterials,rate_vitamin_d,rate_levothyroxine
E08000034,2019,433259,17.566167119436642,37.532976810637514,3658.0,8.442986758497804,787.25,1.8170424618992336,8.00399889296184,1.465123296,Kirklees,143.0,1300223.0,8856388.0,166.0,53255.0,4587.0,1144.0,151707.0,24031.0,8030.0,498159.0,563439.0,201784.0,54130.0,3051.0,253035.0,206642.0,261512.0,10227070.733000001,,,,,10453143.33333,,,19506011.66622,23763262.49894,6127969.73172,,40460.23297,2887978.49912,,6213035.325,20441.324934969616,0.383142646777101,122.91723888020792,10.587200727509412,2.640452939234961,350.1531416542992,55.46566834156936,18.533948515783862,1149.794926360445,1300.4669262496566,465.7352761281358,124.93681608460528,7.041977200704428,584.0271061882154,476.94796876695,603.592770144417
E08000034,2020,432878,17.7144599633153,37.555847143999,3733.0,8.623676878935868,805.75,1.8613789566575338,8.145820274179,1.565852523,Kirklees,125.0,1299708.0,8894172.0,122.0,46328.0,4875.0,1006.0,163936.0,23768.0,8751.0,543385.0,577265.0,206975.0,55282.0,2763.0,213782.0,206197.0,263903.0,9151956.101,,,,,11027253.83333,,,21216720.8664,24808162.16578,6288909.06495,,40125.6664,2425836.08251,,6322405.75,20546.602044917967,0.28183460466921395,107.02322594356839,11.261833588216541,2.3239804286658137,378.71178484469067,54.90692527686785,20.215857585740093,1255.2843988375478,1333.5512546260147,478.1370270607423,127.70803783052037,6.382860759844575,493.86201192945816,476.33975392604845,609.6475219345866
E08000034,2021,433458,17.825025723368814,37.604566070991886,3273.0,7.550904585911438,692.0,1.5964637865721707,8.44466486307267,1.554246783,Kirklees,102.0,1299595.0,9034193.0,81.0,46056.0,4736.0,1109.0,158992.0,23410.0,8914.0,566862.0,591462.0,212884.0,55621.0,2868.0,224745.0,217200.0,262960.0,8862803.898,,,,,9800462.33334,,,21928469.66617,25630274.6663,6380991.2314100005,,40737.16644,2495159.33263,,6293316.75,20842.1415685026,0.1868693160583032,106.25250889359522,10.926087417927457,2.5584947099834356,366.7990901079228,54.007539369442945,20.564852880786606,1307.7668424622454,1364.51974585773,491.1294750587139,128.31923738862818,6.616558005619922,518.4931412039921,501.08661046745016,606.6562388974249
E08000034,2022,438007,17.920718162038508,37.904873666402594,7581.0,17.307942567127924,832.75,1.9012253228829676,8.72045077818812,1.543606877,Kirklees,98.0,1304822.0,9495460.0,78.0,49232.0,5353.0,1261.0,162448.0,22780.0,4281.0,596736.0,634155.0,226666.0,57560.0,2747.0,261664.0,236018.0,273362.0,9151549.652,,,,,9207785.33339,,,22681583.66637,27566329.33364,6652039.06608,,38606.93348,2833965.52408,,6445818.7,21678.785955475596,0.1780793457638805,112.40003013650467,12.221265870180158,2.8789494231827346,370.87991744424176,52.00830123719484,9.773816400194518,1362.3891855609613,1447.8193270883799,517.4940126527658,131.41342489960206,6.271589266838201,597.3968452558978,538.845269596148,624.1041809834089
E08000034,2023,442743,18.045005793428693,38.24634155706584,8136.0,18.37634925905096,1000.25,2.2592113257578323,8.95510190739258,1.624000669,Kirklees,108.0,1315689.0,9946930.0,72.0,49037.0,5415.0,1096.0,160573.0,22761.0,3517.0,629936.0,688533.0,240834.0,59243.0,2782.0,265543.0,251204.0,287605.0,9054566.594,,,,,8637527.66673,,,23434264.16652,29759240.6661,6867562.76572,,39947.33333,2817240.90713,,6628769.5,22466.600262454744,0.1626225598146103,110.75725646707006,12.230571686057148,2.4754767438446232,362.67767079321413,51.409056721393675,7.943660317610894,1422.8028449913381,1555.152763567126,543.9589106998869,133.80900432079108,6.283555019503414,599.7678111229313,567.381076606519,649.5980738261248
E08000034,2024,445780,18.209206334963437,38.27156893534927,7511.0,16.849118399210372,852.5,1.9123783031988875,9.489836943,1.630752683,Kirklees,118.0,1330078.0,10433161.0,61.0,49939.0,5549.0,1284.0,163172.0,23322.0,3577.0,663109.0,743611.0,255372.0,63171.0,2443.0,258976.0,272171.0,299649.0,8921207.552,,,,,8353364.66671,,,24034527.70936,32461472.83311,7184641.432,,35141.33339,2673037.62372,,6784443.0,23404.28238144376,0.13683879940777963,112.02611153483781,12.447844228094576,2.8803445645834267,366.0370586387904,52.31728655390552,8.02413746691193,1487.5252366638251,1668.1120732199738,572.8655390551393,141.70891471129258,5.48028175333124,580.9502445152317,610.5500471084392,672.1903180941271
E08000034,2025,445832,18.498672145561557,38.126693463008486,,,747.75,1.6772012776112977,,,Kirklees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E08000035,2011,750683,14.681030474914179,45.05683490900953,,,,,,2.150756598,Leeds,355.0,2242139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E08000035,2012,758029,14.981089114004874,44.803694845447865,9296.0,12.26338306318096,,,5.28675735977504,2.2207582,Leeds,314.0,2256283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E08000035,2013,764369,15.161394562050528,44.450782279239476,9883.0,12.929619071417077,,,5.5591232777764,2.378156424,Leeds,311.0,2273081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E08000035,2014,770434,15.340963664635776,44.06581225646843,10999.0,14.276368903760737,496.5,0.6444419638800987,5.84538610300408,2.513180494,Leeds,291.0,2292832.0,15045818.0,480.0,90854.0,5582.0,2967.0,262449.0,55277.0,13380.0,800274.0,896626.0,255821.0,75563.0,10136.0,504044.0,300125.0,342059.0,17603717.082,,,,,19570022.50001,,,33007305.99955,35306750.161749996,8212292.56572,,127270.33311,5868697.85774,,7833608.8,19529.01611299605,0.623025463569884,117.92574055662134,7.245266953431442,3.8510761466913452,340.65085393427603,71.74787197865099,17.36683479701052,1038.7314163185945,1163.7933943725225,332.0479106581485,98.07848563277321,13.156221039050717,654.2338474158721,389.5531609456488,443.9822230067728
E08000035,2015,777987,15.413368089698157,43.75818619077182,11861.0,15.245756034483867,535.75,0.6886361854375459,5.94193844688055,2.53785944,Leeds,297.0,2312790.0,15508246.0,385.0,91445.0,5859.0,3305.0,267385.0,55952.0,14245.0,849764.0,922704.0,271320.0,79222.0,8916.0,478120.0,326604.0,362483.0,17459060.113,,,,,19457581.58336,,,35306733.08307,36740090.3286,8539033.29918,,116852.36656,5669790.09151,,8241147.55,19933.811233349657,0.4948668808090623,117.54052445606418,7.530974167948822,4.248142963828444,343.68826214319773,71.91893951955495,18.310074589935308,1092.25989637359,1186.0146763377795,348.74618727562284,101.82946501676764,11.460345738424934,614.5603975387763,419.80650062276106,465.92423780860094
E08000035,2016,786739,15.439809136193833,43.46956233261603,12712.0,16.157836334540423,662.25,0.841765820685132,6.00413845525823,2.59981823,Leeds,266.0,2335160.0,15758496.0,338.0,91243.0,6118.0,2903.0,275831.0,56327.0,14524.0,878061.0,939501.0,281666.0,81010.0,8297.0,477524.0,333416.0,377865.0,17371676.964,,,,,18453944.24999,,,36563281.66604,38471908.32934,8817673.59866,,109530.5667,5686063.57418,,8620201.9,20030.1446858488,0.4296215136150617,115.9762004934292,7.776403610345998,3.689914952735278,350.60038970992923,71.59553549525319,18.46101438977857,1116.076614989215,1194.1711291800711,358.0170806328401,102.96934561525487,10.546064196639545,606.9662238683985,423.79493072035325,480.29270189986767
E08000035,2017,793134,15.497255192691274,43.244142856062155,11584.0,14.605350419979475,735.5,0.9273338427050158,6.12560595772217,2.675835371,Leeds,236.0,2357860.0,15680498.0,256.0,89547.0,6277.0,3008.0,280003.0,55699.0,14958.0,895818.0,973557.0,289931.0,81635.0,8687.0,455997.0,330693.0,391334.0,17082395.09,,,,,16625452.83332,,,37194405.3323,40602741.33078,8965226.49873,,112656.33298,5452020.3992,,8879394.525,19770.301109270313,0.3227701750271707,112.90273774671115,7.914173393146682,3.7925495565692557,353.03366139895655,70.22646866733743,18.859360461157888,1129.466143173789,1227.4811065973718,365.551092249229,102.92712202477765,10.952751993988405,574.9305918041591,416.94467769632877,493.40212372688603
E08000035,2018,797696,15.541384186456996,43.06477655648267,12506.0,15.677651636713735,892.75,1.1191606827663672,6.28772043752664,2.730590582,Leeds,204.0,2377569.0,15939803.0,382.0,89582.0,6653.0,2886.0,287069.0,56560.0,15354.0,924336.0,1027342.0,306596.0,85586.0,8814.0,438832.0,346577.0,406417.0,17089589.133,,,,,15173939.16666,,,38125686.0826,43821390.16372,9338675.06466,,114727.66639,5195046.9568,,9260189.675,19982.302782012193,0.47887917201540436,112.30092666880616,8.340269977535302,3.6179196084724,359.8726833279846,70.90420410783055,19.247934050064185,1158.7572207958922,1287.8866134467266,384.3519335686778,107.2914995186136,11.049322047496792,550.1243581514761,434.4725308889602,509.48857710205385
E08000035,2019,804640,15.588213362497514,43.168621992443825,14853.0,18.459186717041163,929.0,1.15455358918274,6.55946103962281,2.781812668,Leeds,194.0,2395470.0,16290237.0,278.0,94118.0,6929.0,3121.0,295688.0,58036.0,15994.0,971290.0,1073948.0,322921.0,90340.0,7977.0,434280.0,360833.0,422579.0,17909275.7,,,,,14359139.49997,,,40234647.98322,47460894.99826,9929353.56282,,105943.3994,5076642.01528,,9743476.3,20245.37308610062,0.3454961224895605,116.969079339829,8.611304434281168,3.8787532312587,367.4786239809107,72.12666534102208,19.877212169417376,1207.111254722609,1334.693776098628,401.32357327500495,112.27381189103201,9.913750248558362,539.7196261682243,448.4402962815669,525.1777192284749
E08000035,2020,808443,15.590956938213331,43.23978313869995,14538.0,17.98271492238785,969.0,1.1986002723754179,6.57892270408505,2.737849474,Leeds,184.0,2410779.0,16300439.0,282.0,82403.0,7248.0,3140.0,313197.0,59600.0,16962.0,1041083.0,1102418.0,333164.0,91614.0,7596.0,380295.0,365288.0,427432.0,15956695.42,,,,,14632000.50003,,,43385403.71665,50843409.33287,10367963.19701,,107773.63295,4366106.566,,9960510.85,20162.756063198023,0.34881865511854265,101.92802708416055,8.965381603897864,3.884009138553986,387.4076465502206,73.72195689739412,20.981071021704683,1287.7630210169425,1363.6310785052256,412.10573905643315,113.3215328724474,9.395838667661172,470.4042214478943,451.84137904589437,528.7101255128686
E08000035,2021,809479,15.743459682091814,43.09969745972409,11653.0,14.395679196124915,1048.25,1.294968739151973,6.61994147755392,2.733197927,Leeds,196.0,2422562.0,16284967.0,257.0,80756.0,7205.0,3362.0,301321.0,56952.0,15999.0,1060707.0,1101656.0,332902.0,92073.0,7470.0,398781.0,359196.0,420380.0,15465263.07,,,,,12657961.1667,,,44601960.9998,52781349.99839,10445465.16286,,112725.46672,4503221.06566,,9978854.625,20117.83752265346,0.3174881621388572,99.76293393651966,8.900786802375354,4.153288720275634,372.24066343907623,70.35636501996964,19.76456461501781,1310.3576497969682,1360.9445087519257,411.25464650719783,113.74353133311674,9.22815786450297,492.63909255212303,443.73726804524887,519.3216871592716
E08000035,2022,819992,15.693567742124314,43.70091415526005,18455.0,22.506317134801314,1286.25,1.5686128645157513,6.79305983460354,2.695343018,Leeds,183.0,2438216.0,16770276.0,231.0,86860.0,7972.0,3518.0,302272.0,55930.0,9826.0,1081941.0,1143051.0,337545.0,95249.0,7531.0,463490.0,370512.0,425171.0,16233532.863,,,,,11324150.83339,,,45601235.4834,56327245.9992,10586296.4631,,108249.66625,5088846.08951,,10127493.15,20451.755626884165,0.2817100654640533,105.92786271085572,9.722046068742133,4.290285758885452,368.6279866145036,68.2079825169026,11.983043737012068,1319.453116615772,1393.9782339339897,411.64425994399943,116.15845032634465,9.184235943765305,565.2372218265544,451.8483107152265,518.5062781100304
E08000035,2023,833035,15.615910495957554,44.3358322279376,24623.0,29.558181829094817,1529.0,1.835457093639523,6.88985304907875,2.772467852,Leeds,197.0,2463289.0,17297436.0,207.0,85732.0,8059.0,3349.0,302158.0,55548.0,9478.0,1113648.0,1216739.0,351936.0,97913.0,6559.0,451843.0,384327.0,433196.0,15766254.0,,,,,11075589.66674,,,46952528.833,61692882.83212,10976053.83007,,94354.33335,4910192.95665,,10380753.5,20764.35683974863,0.24848895904733895,102.91524365722928,9.674263386292292,4.020239245649942,362.71945356437607,66.68147196696417,11.377673207008108,1336.8561945176373,1460.6096982719814,422.47444585161486,117.53767848889902,7.8736187555144745,542.4057812696946,461.35756600863107,520.0213676496186
E08000035,2024,842884,15.68744928127714,44.68218639812833,24985.0,29.64227580544891,1659.75,1.969132170025769,7.065263328,2.774065733,Leeds,207.0,2498999.0,17913312.0,193.0,86107.0,9132.0,3765.0,304820.0,55064.0,9695.0,1148066.0,1303732.0,369249.0,101374.0,5000.0,425412.0,405205.0,447500.0,15675831.583,,,,,11213786.99997,,,47622034.70523,67944750.16585,11299709.89698,,74917.66678,4520913.29007,,10674006.25,21252.40483862548,0.22897575467086811,102.1575922665515,10.834231044841284,4.466806820392842,361.6393240350985,65.32808785076001,11.502175862870809,1362.0688018754656,1546.7513916505711,438.0780748003284,120.27040494302894,5.932014369711609,504.7100194095511,480.7363765357985,530.9152860891891
E08000035,2025,840550,15.919338528344536,44.48967937659866,,,1701.25,2.0239723990244483,,,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E08000036,2011,326433,17.021257042027003,38.46455474783493,,,,,,1.079088449,Wakefield,58.0,976495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E08000036,2012,327901,17.57878140048368,38.0248916593728,1549.0,4.723986813092976,,,6.37374131771138,1.140727639,Wakefield,52.0,979929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E08000036,2013,329888,17.90668348045397,37.57335823067223,1686.0,5.110825492288292,,,6.65473948527063,1.108876109,Wakefield,54.0,984222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E08000036,2014,331624,18.280643138011722,37.09743565001327,1722.0,5.1926277953344755,48.75,0.14700383566931222,6.88139802634568,1.088880539,Wakefield,64.0,989413.0,7723989.0,122.0,43242.0,3063.0,1165.0,166521.0,21014.0,4707.0,396698.0,501900.0,126845.0,47929.0,3002.0,259432.0,96323.0,190467.0,9172009.137,,,,,12652295.58333,,,17342343.99963,19950420.82978,4529672.13278,,40205.53287,2870185.46572,,4459518.7,23291.405326514367,0.3678865220852532,130.39466383615178,9.236364074976478,3.5130147395845897,502.1379634767086,63.36694569753697,14.193785733240054,1196.2282585096373,1513.4610281523653,382.496441753311,144.52814030347622,9.052420813933853,782.307673750995,290.4584710394905,574.3462475574747
E08000036,2015,333908,18.48173748457659,36.75054206547912,1958.0,5.863890652515064,50.75,0.15198797273500483,7.12383162869387,1.230126262,Wakefield,56.0,995420.0,7801456.0,71.0,41470.0,3188.0,1363.0,169807.0,21392.0,4899.0,411941.0,513852.0,133110.0,49492.0,2752.0,237181.0,103889.0,194396.0,8757189.772,,,,,11986126.50002,,,17238254.16633,20934660.16353,4652979.66541,,36426.53321,2686962.39923,,4493693.35,23364.088311750544,0.2126334199839477,124.19588629203254,9.547540040969368,4.0819626963115585,508.5442696790733,64.06555099009307,14.671705978892389,1233.6961079099633,1538.9029313463589,398.6427399163842,148.22046791331744,8.241791152053858,710.3184110593337,311.1306108269344,582.1843142422464
E08000036,2016,337365,18.586990351696233,36.44687504631482,1959.0,5.806767151304967,82.25,0.24380122419338107,7.23878560051412,1.364144564,Wakefield,51.0,1002897.0,7845007.0,46.0,41667.0,3313.0,1424.0,170944.0,21344.0,5201.0,421020.0,521485.0,138526.0,51042.0,2644.0,226440.0,112526.0,201424.0,8705353.901,,,,,11010098.16664,,,17080433.13313,21843971.49677,4719021.06543,,34380.33325,2611280.05743,,4602164.4,23253.76669186193,0.13635083663094866,123.5071806500378,9.820224386050716,4.220947638314585,506.7034221095845,63.26678819676018,15.416536985164436,1247.9658530078698,1545.759044358484,410.61165206823466,151.2960739851496,7.837208957657138,671.201814058957,333.5437878855246,597.0506721207001
E08000036,2017,340749,18.652439185441484,36.149188992484206,1431.0,4.199572119067114,44.0,0.12912730484902377,7.37946541807487,1.377811074,Wakefield,39.0,1012022.0,7766016.0,143.0,39640.0,3358.0,1389.0,168216.0,21629.0,5484.0,425285.0,524486.0,140585.0,51446.0,2560.0,220441.0,116604.0,205441.0,8167582.587,,,,,9752072.99996,,,16978806.33276,22466878.16369,4709544.66562,,32948.43305,2538943.98238,,4660610.55,22791.016261236276,0.4196637407593272,116.33196282307505,9.854761129159586,4.076314237165773,493.6654252837132,63.47487446771672,16.09395772254651,1248.0887691526607,1539.2150820692063,412.57641255000016,150.97916648324718,7.51286137303411,646.9307320050829,342.19909669580835,602.9100598974611
E08000036,2018,344437,18.716630327171586,36.044327409656916,1549.0,4.497193971611645,126.5,0.3672660022006927,7.66921117795212,1.439454198,Wakefield,47.0,1022551.0,7407313.0,160.0,37416.0,3312.0,1355.0,161203.0,20305.0,5669.0,412523.0,504501.0,140218.0,51923.0,2716.0,212763.0,116756.0,197128.0,7656766.0540000005,,,,,8745528.00001,,,16777695.21646,22480607.664,4695659.09829,,34527.99989,2443567.73282,,4646030.55,21505.56705580411,0.46452616879138997,108.62944457186656,9.615691693981773,3.933955991952084,468.0188249229903,58.95127410818234,16.45874281798994,1197.6733045520662,1464.7119792589065,407.09331459744453,150.7474516384709,7.885331715233845,617.7123828160157,338.9763585212971,572.319466259432
E08000036,2019,348201,18.82217454860842,36.176231544424056,1610.0,4.62376615805239,219.75,0.6311010020074611,7.96215053162505,1.498259544,Wakefield,42.0,1033387.0,7166772.0,85.0,36210.0,3197.0,1164.0,157530.0,19547.0,5353.0,406513.0,493715.0,139544.0,52093.0,2452.0,198095.0,116284.0,191020.0,7370495.051,,,,,8217972.50005,,,16869534.16654,22649486.49777,4663273.16448,,32764.96642,2250548.64109,,4615046.875,20582.284370234433,0.24411187790959818,103.99165998948882,9.181478513846887,3.342896775138498,452.41110737763535,56.1371162058696,15.373304499412695,1167.4664920548762,1417.902303554556,400.7570340119643,149.60611830523175,7.041909701580409,568.9099112294335,333.9565365981143,548.591187274017
E08000036,2020,350978,18.85018434203853,36.33019733430585,1191.0,3.3933750833385568,285.25,0.8127290029574503,7.98189067203342,1.458588123,Wakefield,37.0,1043616.0,7293344.0,41.0,32198.0,3216.0,923.0,169996.0,20292.0,5752.0,443336.0,513944.0,145806.0,53268.0,2599.0,174668.0,119738.0,194057.0,6557067.502,,,,,8594781.33335,,,18141750.33318,24185716.49823,4849198.46438,,35077.99967,1942447.95773,,4730414.75,20780.060288679062,0.11681643863717954,91.73794368877822,9.162967479443155,2.629794460051627,484.3494464040481,57.81558958111334,16.388491586367238,1263.144698528113,1464.3197009499172,415.4277476081122,151.77019642256778,7.405022537025112,497.66082204582625,341.1552860863074,552.9036007954915
E08000036,2021,353803,18.951224268872792,36.57035129719081,1199.0,3.3888915582965664,347.0,0.9807717854286141,8.19582072946003,1.447170854,Wakefield,34.0,1052982.0,7338708.0,26.0,31152.0,3157.0,961.0,164147.0,19621.0,5376.0,458686.0,520389.0,147723.0,53073.0,2278.0,177587.0,123300.0,193866.0,6186549.569,,,,,7344880.66669,,,18657534.7833,25602652.16515,4843691.13064,,31269.16658,1960032.33294,,4707795.0,20742.356622188054,0.07348722311568867,88.04899901922822,8.923044745239581,2.7162008236221853,463.95027741426725,55.457415567420284,15.19489659499778,1296.4446316170297,1470.8439442288507,417.52896385841836,150.00720740072865,6.438611317597647,501.93751890176173,348.49902346786206,547.9489998671577
E08000036,2022,357912,19.025347012673507,36.88392677529672,2581.0,7.211269809338608,501.0,1.3997854221149333,8.4068181037149,1.490422249,Wakefield,30.0,1062707.0,7507513.0,33.0,35274.0,3880.0,1210.0,162681.0,18887.0,2597.0,472581.0,533509.0,149794.0,53134.0,2276.0,202729.0,128871.0,193175.0,6899206.248,,,,,6312728.33334,,,19133211.75013,27197935.16569,4896831.6648,,32057.83312,2170839.55732,,4683112.0,20975.862781912874,0.09220143498960638,98.5549520552538,10.840653568474933,3.380719282952234,454.52792865285323,52.76995462571806,7.255973535394175,1320.3832226916113,1490.6150115112096,418.52187129797267,148.45548626478018,6.359105031404368,566.4213549699367,360.06336753168375,539.7276425490065
E08000036,2023,362336,19.098295504724895,37.268446966351675,2984.0,8.235449969089464,735.75,2.030573832023315,8.5792399649454,1.660060287,Wakefield,34.0,1074742.0,7843411.0,13.0,34730.0,3768.0,1059.0,162909.0,18964.0,2435.0,500800.0,573268.0,154929.0,55528.0,2171.0,204491.0,136746.0,198544.0,6696280.75,,,,,6187729.33332,,,20139195.41686,29881855.99958,5068644.59752,,30471.33309,2119567.99058,,4797722.875,21646.789168065003,0.03587830080367394,95.85026053166122,10.39918749448026,2.922701580853131,449.6075465865936,52.338161264682505,6.720281727457388,1382.1425417292237,1582.1447496246576,427.58378963172305,153.25002207895432,5.991676234213547,564.3684315110836,377.40108628455357,547.9554888280492
E08000036,2024,366925,19.185664645363495,37.56217210601621,3165.0,8.625740955236084,676.25,1.8430196906724807,8.753055255,1.722007871,Wakefield,28.0,1088605.0,8221108.0,8.0,34546.0,4127.0,1189.0,161994.0,19031.0,2272.0,528232.0,623597.0,160888.0,58893.0,2153.0,200738.0,144789.0,205298.0,6411766.707,,,,,6018643.33333,,,21012372.32851,33594824.83312,5242835.7637,,30257.43329,2009622.44929,,4906579.7,22405.418000953872,0.02180282073993323,94.15003066021667,11.247530149213054,3.2404442324725764,441.4907678680929,51.866185187708666,6.192001090141037,1439.6184506370512,1699.5217006200176,438.4765279007972,160.50419022961097,5.8676841316345305,547.0818287115897,394.601076514274,559.5094365333515
E08000036,2025,369450,19.350927053728515,37.759913384761134,,,754.75,2.042901610502098,,,Wakefield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E08000037,2011,200349,17.67465772227463,39.262986089274214,,,,,,1.299463391,Gateshead,27.0,596561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E08000037,2012,200252,18.1900804985718,38.877514331941754,841.0,4.199708367457004,,,6.30388419495505,1.294596314,Gateshead,24.0,599332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E08000037,2013,200299,18.54178003884193,38.659703742904355,1505.0,7.5137669184569065,,,6.49005548306188,1.238938093,Gateshead,30.0,600900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E08000037,2014,200728,18.803056872982346,38.35688095332988,755.0,3.7613088358375513,215.0,1.071101191662349,6.5281029524042,1.423673391,Gateshead,42.0,601279.0,5232005.0,136.0,32008.0,1326.0,1296.0,81056.0,16860.0,3760.0,277506.0,355844.0,81770.0,21989.0,1563.0,136183.0,125821.0,142097.0,5849103.871,,,,,5692453.16669,,,9462139.16694,13697905.83183,2412782.59969,,17036.13332,1611846.2832,,2848148.7,26065.14786178311,0.6775337770515324,159.45956717548123,6.605954326252441,6.456498346020486,403.8101311227133,83.99426089035909,18.73181618907178,1382.4977083416366,1772.7671276553344,407.36718345223386,109.54625164401578,7.786656570084891,678.4454585309473,626.8233629588299,707.9082141006735
E08000037,2015,201271,18.990316538398478,38.21216171231822,839.0,4.168509124513715,253.75,1.2607380099467882,6.6749701775314,1.468724608,Gateshead,41.0,602298.0,5340386.0,163.0,31066.0,1125.0,1249.0,83913.0,16644.0,3318.0,293781.0,368641.0,84064.0,23020.0,1435.0,133067.0,138786.0,145600.0,5809461.852,,,,,5709053.83337,,,10071640.50011,14403429.33202,2431815.46654,,16932.73337,1582659.81662,,2899858.75,26533.310809803697,0.8098533817589221,154.3491113970716,5.589478861833051,6.205563643048427,416.915501984886,82.69447660119938,16.48523632316628,1459.6290573406006,1831.565401871109,417.6657342587854,114.37315857724163,7.129690814871491,661.1334966289231,689.5479229496549,723.4027753625709
E08000037,2016,201359,19.175204485520887,37.757934832811046,963.0,4.782502892843131,322.5,1.601617012400737,6.79689777829611,1.526064634,Gateshead,45.0,603358.0,5482630.0,131.0,31580.0,1070.0,1558.0,87541.0,16556.0,2878.0,306096.0,387749.0,87925.0,23977.0,1394.0,128425.0,155461.0,150915.0,5790617.818,,,,,5848565.83336,,,10361022.33352,15367183.59956,2473352.73345,,16955.00021,1509685.04975,,2936747.5,27228.13482387179,0.6505793135643304,156.8343108577218,5.313892103159034,7.737424202543716,434.7508678529393,82.22130622420653,14.292879881207197,1520.150576830437,1925.6601393530957,436.65790950491413,119.07587939948053,6.922958497012798,637.7912087366345,772.0588600459876,749.4822679890146
E08000037,2017,200660,19.376059005282567,37.24558955447025,949.0,4.729393003089804,372.75,1.8576198544802154,6.99531937684838,1.527916074,Gateshead,33.0,603290.0,5552535.0,113.0,30510.0,1097.0,1734.0,88397.0,16577.0,1779.0,314257.0,400978.0,92151.0,24645.0,1150.0,120234.0,172022.0,154115.0,5685514.676,,,,,5801119.33331,,,10574308.20007,15917456.33343,2502562.63313,,14370.26669,1414264.38323,,2955794.7,27671.359513605104,0.5631416326123792,152.04824080534237,5.466959035183893,8.641483105751021,440.53124688527856,82.61237914880894,8.865743047941791,1566.11681451211,1998.2956244393501,459.2395096182598,122.81969500647861,5.731087411541912,599.1926642081132,857.2809727897936,768.0404664606798
E08000037,2018,199915,19.547307605732435,37.07025485831478,1020.0,5.102168421579171,635.75,3.1801015431558413,7.17761345512542,1.498273134,Gateshead,28.0,601934.0,5588278.0,135.0,30146.0,1238.0,1467.0,87216.0,15906.0,1861.0,318881.0,408683.0,96804.0,25488.0,1014.0,113605.0,188557.0,156559.0,5337979.102,,,,,5548945.00001,,,10520812.96668,16174739.83281,2541298.09996,,12804.46664,1321568.45826,,2952841.225,27953.270139809418,0.6752869969737139,150.79408748718205,6.192631868544131,7.338118700447691,436.2654128004402,79.56381462121402,9.308956306430233,1595.0829102368507,2044.283820623765,484.2257959632844,127.49418502863716,5.0721556661581175,568.266513268139,943.1858539879448,783.1278293274642
E08000037,2019,198435,19.89618766850606,36.62609922644695,961.0,4.842895658527981,798.0,4.021467986998262,7.34725355011916,1.562846899,Gateshead,23.0,599010.0,5638546.0,112.0,30149.0,1304.0,1648.0,87996.0,15228.0,1641.0,331912.0,415808.0,98979.0,26322.0,845.0,106772.0,199964.0,159491.0,5444830.445,,,,,5489465.33334,,,10815983.583420001,16530155.8332,2566560.66676,,11081.53326,1213628.71671,,2967670.3,28415.07798523446,0.5644165595787033,151.9338826315922,6.571421372237761,8.304986519515207,443.4499962204248,76.74049436843299,8.26971048454154,1672.6484743114872,2095.4367929044774,498.79809509411143,132.64797036813061,4.25832136467861,538.0704008869403,1007.7052939249629,803.7442991407767
