scenario,seed,irr_10pct,p,detected
RR 100,3144,1.039148759389011,0.0569896033103465,False
RR 100,3145,1.0433807803427018,0.036902894739331255,True
RR 100,3146,1.016410016212946,0.3930262646618723,False
RR 100,3147,1.0549575804395293,0.0004993650810526951,True
RR 100,3148,1.058997121288862,0.005383303521098384,True
RR 100,3149,1.047810932234419,0.004279559994024371,True
RR 100,3150,1.0602260376543922,0.004009619069590119,True
RR 100,3151,1.056957453850856,0.0009665059464561644,True
RR 100,3152,1.04428142882327,0.02289533026125262,True
RR 100,3153,1.0524673609915003,0.01582504413470568,True
RR 100,3154,1.022654857889649,0.3505556286192746,False
RR 100,3155,1.0253691496413837,0.1415087027611758,False
RR 100,3156,1.044667173848537,0.025903231071790524,True
RR 100,3157,1.0462973326421345,0.06894231094509794,False
RR 100,3158,1.008573568313452,0.6647891659399237,False
RR 100,3159,1.0368655764843375,0.04295791865751887,True
RR 100,3160,1.0558489495894092,0.008648574756875608,True
RR 100,3161,1.0448392420666912,0.0018068409266085255,True
RR 100,3162,1.0363789688046965,0.04641019289635845,True
RR 100,3163,1.0607143566868633,1.594765483744155e-05,True
RR 100,3164,1.0564354008192585,0.02557924014131345,True
RR 100,3165,1.013935415814116,0.5030885786937789,False
RR 100,3166,1.024425183403378,0.15640025411827424,False
RR 100,3167,1.0449957259916114,0.012810522734134957,True
RR 100,3168,1.0318266413514947,0.10720270769597423,False
RR 100,3169,1.038596744251791,0.015536882885448708,True
RR 100,3170,1.015896794603921,0.36827242743198607,False
RR 100,3171,1.0368331419935293,0.023177840517116303,True
RR 100,3172,1.0184634554408958,0.29793117549388537,False
RR 100,3173,1.0458485971326015,0.021481971490987233,True
RR 100,3174,1.0450413165637398,0.012797393465726175,True
RR 100,3175,1.0519831043790733,0.0037726516076452892,True
RR 100,3176,1.018618075770924,0.3084069615311653,False
RR 100,3177,1.0313765078396924,0.09619937509853028,False
RR 100,3178,1.0470787010989147,0.021063113521067538,True
RR 100,3179,1.0767066215420389,4.036139686671226e-06,True
RR 100,3180,1.0501267866441717,0.006607869603388753,True
RR 100,3181,1.052138200240368,0.004088050358586579,True
RR 100,3182,1.0296960253433405,0.1528746581060191,False
RR 100,3183,1.0637868575222396,0.015978892144140396,True
RR 100,3184,1.0259137805466798,0.2749546425247319,False
RR 100,3185,1.059149541303291,0.00047917797115387396,True
RR 100,3186,1.048636417620822,0.008938200151649865,True
RR 100,3187,1.054295870150358,0.020282691132852866,True
RR 100,3188,1.0482001171950728,0.011050468920135772,True
RR 100,3189,1.0212331120834361,0.3602488679876541,False
RR 100,3190,1.0332009748313187,0.07479340843791175,False
RR 100,3191,1.023105112048215,0.20016520411704286,False
RR 100,3192,1.056370753346545,0.0019189703193192014,True
RR 100,3193,1.0383490595615494,0.0736527956756165,False
RR 100,3194,1.0629351255405721,0.0017341179489926094,True
RR 100,3195,1.0415622845649215,0.04790910350189629,True
RR 100,3196,1.0426009719619056,0.027866872474213343,True
RR 100,3197,1.0484982437415171,0.014639070947435448,True
RR 100,3198,1.0775882019888012,3.137140673929615e-05,True
RR 100,3199,1.0400492688394176,0.03846509993226718,True
IRR 1.02 per 10%,4000,1.0318780810325445,0.10524649153879796,False
IRR 1.02 per 10%,4001,1.020157305543463,0.2506149011326878,False
IRR 1.02 per 10%,4002,1.0454336217720261,0.03547411029769522,True
IRR 1.02 per 10%,4003,1.0124521660380243,0.444088075915807,False
IRR 1.02 per 10%,4004,1.0295579823245093,0.1782434151663751,False
IRR 1.02 per 10%,4005,1.035056225445623,0.048499385725375474,True
IRR 1.02 per 10%,4006,1.0334030543778479,0.05033713091378618,False
IRR 1.02 per 10%,4007,1.0314491099123746,0.3166270404828876,False
IRR 1.02 per 10%,4008,1.0484613131506784,0.008944080021212757,True
IRR 1.02 per 10%,4009,1.01188688934381,0.33681687458944776,False
IRR 1.02 per 10%,4010,1.0336821248597676,0.04959875979409593,True
IRR 1.02 per 10%,4011,1.017651674128071,0.37336881263657795,False
IRR 1.02 per 10%,4012,1.0108753571261062,0.49364652339575554,False
IRR 1.02 per 10%,4013,1.0306678458203207,0.07413027521571755,False
IRR 1.02 per 10%,4014,1.0205793870662068,0.22723726179126702,False
IRR 1.02 per 10%,4015,1.041171077990143,0.05083629925804504,False
IRR 1.02 per 10%,4016,0.9854971453322713,0.3621150436350479,False
IRR 1.02 per 10%,4017,1.0142765424241353,0.4436851156694087,False
IRR 1.02 per 10%,4018,1.0585130613919098,0.001008924916977199,True
IRR 1.02 per 10%,4019,1.0570320510009292,0.0004905371277411799,True
IRR 1.02 per 10%,4020,1.0174107901552196,0.3036567052694883,False
